"module"	"tf"	"color"	"odds_ratio"	"pval"	"fdr"	"Significance"	"Jaccard"	"size_intersection"
"BSX4"	"brown"	"BSX"	"brown"	2.64759580573724	4.19840064209341e-08	1.3647088797393e-07	"***"	0.019327731092437	46
"Dlx14"	"brown"	"Dlx1"	"brown"	3.63880988065432	1.91645273567951e-16	1.47897283532784e-15	"***"	0.02526395173454	67
"Dlx34"	"brown"	"Dlx3"	"brown"	3.03715881029987	1.35254424066689e-10	5.86058859750725e-10	"***"	0.0217206132879046	51
"Dlx44"	"brown"	"Dlx4"	"brown"	3.03715881029987	1.35254424066689e-10	5.86058859750725e-10	"***"	0.0217206132879046	51
"DLX64"	"brown"	"DLX6"	"brown"	2.89848718414533	8.431813650168e-10	3.33105012340265e-09	"***"	0.0208942749686586	50
"Dmbx14"	"brown"	"Dmbx1"	"brown"	3.09450274923774	8.9408729361254e-13	5.04022005819865e-12	"***"	0.0221441124780316	63
"DUXA4"	"brown"	"DUXA"	"brown"	2.25685712927587	5.17923320829973e-08	1.65943076881529e-07	"***"	0.0170648464163823	65
"Dlx24"	"brown"	"Dlx2"	"brown"	2.9063793359723	3.90777749294637e-10	1.60764816713492e-09	"***"	0.0209762000806777	52
"EMX24"	"brown"	"EMX2"	"brown"	3.2666049583713	3.54125044147921e-10	1.46358605503794e-09	"***"	0.0227392913802221	43
"EVX14"	"brown"	"EVX1"	"brown"	3.48820840514986	8.51684717677746e-11	3.80073858058384e-10	"***"	0.0238772029562251	42
"EVX24"	"brown"	"EVX2"	"brown"	3.00502615549501	5.28969056246005e-08	1.69360908137133e-07	"***"	0.0208695652173913	36
"GBX14"	"brown"	"GBX1"	"brown"	2.99607073792516	5.74659778546494e-09	2.07099611012408e-08	"***"	0.0211907164480323	42
"GBX24"	"brown"	"GBX2"	"brown"	2.43388767260986	1.09028310538125e-06	3.0105534729713e-06	"***"	0.0179410508329774	42
"GSC24"	"brown"	"GSC2"	"brown"	1.84105183149397	0.000926399418118048	0.00170992321463768	"**"	0.0141231855629659	36
"GSX14"	"brown"	"GSX1"	"brown"	2.80151992644073	2.24488086864536e-11	1.09456282876434e-10	"***"	0.0203953561342956	65
"HESX14"	"brown"	"HESX1"	"brown"	2.87419734119772	2.15536418555855e-09	8.15503811881662e-09	"***"	0.0207075064710958	48
"HMBOX14"	"brown"	"HMBOX1"	"brown"	2.39815852673171	4.29340054392239e-06	1.09875705172079e-05	"***"	0.0175763182238668	38
"Hmx14"	"brown"	"Hmx1"	"brown"	2.51453311720007	4.30197351338973e-09	1.56295726022179e-08	"***"	0.0186741363211951	60
"Hmx24"	"brown"	"Hmx2"	"brown"	3.00067033591147	2.62828285910571e-16	2.01097334655678e-15	"***"	0.0210216998191682	93
"Hmx34"	"brown"	"Hmx3"	"brown"	2.89984926891551	1.28210966758782e-15	9.37699815706384e-15	"***"	0.0204125950054289	94
"HOXA104"	"brown"	"HOXA10"	"brown"	3.96500712985778	1.23693546832067e-31	2.9607075701622e-30	"***"	0.0235559858018716	146
"HOXB34"	"brown"	"HOXB3"	"brown"	3.04097945728944	8.90589570314111e-13	5.02683343849428e-12	"***"	0.0218194024840551	65
"HOXC104"	"brown"	"HOXC10"	"brown"	3.55006220831578	1.37292377899322e-15	9.9922062354043e-15	"***"	0.0247713414634146	65
"HOXC124"	"brown"	"HOXC12"	"brown"	3.47688199412515	9.22498911443047e-12	4.68152508800349e-11	"***"	0.024077868852459	47
"HOXC134"	"brown"	"HOXC13"	"brown"	3.16212110092533	3.78962807328654e-13	2.18305987851101e-12	"***"	0.0225402504472272	63
"HOXD114"	"brown"	"HOXD11"	"brown"	3.10573997883871	6.55884665693032e-11	3.00485134456705e-10	"***"	0.0221162185602775	51
"Hoxa114"	"brown"	"Hoxa11"	"brown"	2.97046676406666	3.45279088138567e-09	1.27094506456269e-08	"***"	0.021133525456292	44
"ISL24"	"brown"	"ISL2"	"brown"	2.42609687960676	1.21512850780937e-07	3.74839090348361e-07	"***"	0.0180851063829787	51
"FOXK14"	"brown"	"FOXK1"	"brown"	2.79929100790926	3.84877685279886e-14	2.42977788337485e-13	"***"	0.0199909132212631	88
"GATA24"	"brown"	"GATA2"	"brown"	3.30504764023398	6.23304403389792e-18	5.42784145831266e-17	"***"	0.0229166666666667	88
"HIF1A4"	"brown"	"HIF1A"	"brown"	1.88014397775076	0.0042009448250872	0.00688770294398912	"**"	0.0136518771331058	24
"MYC4"	"brown"	"MYC"	"brown"	1.84335334308528	0.000522612950968684	0.000997533291486495	"***"	0.0142551674982181	40
"MYB4"	"brown"	"MYB"	"brown"	1.73652921779012	0.00104663640084592	0.00191683491415152	"**"	0.0136334812935954	43
"MYCN4"	"brown"	"MYCN"	"brown"	1.40866978395101	0.0727277927222084	0.0924537347982406	""	0.0108646446355817	24
"NEUROD14"	"brown"	"NEUROD1"	"brown"	1.41054818935402	0.0130060393635792	0.0193020663764525	"*"	0.0116116116116116	58
"NFIC4"	"brown"	"NFIC"	"brown"	1.5170561935704	0.00433367978161543	0.00708198273184034	"**"	0.0123097582811101	55
"NFYA4"	"brown"	"NFYA"	"brown"	1.78221638381192	0.000163776730088993	0.000336576971477655	"***"	0.014052120592744	55
"NR1H44"	"brown"	"NR1H4"	"brown"	2.4754628169918	4.10995001666987e-08	1.33984969225159e-07	"***"	0.0184091698506426	53
"NR2F24"	"brown"	"NR2F2"	"brown"	2.13274636757526	1.36173247430473e-08	4.69215901076827e-08	"***"	0.0160710909434676	85
"PAX54"	"brown"	"PAX5"	"brown"	2.14006625648476	2.96667688175822e-05	6.7783796440785e-05	"***"	0.0161030595813204	40
"PBX34"	"brown"	"PBX3"	"brown"	1.76411173780944	4.84991073653778e-06	1.23272007136531e-05	"***"	0.0136810602821719	96
"POU5F14"	"brown"	"POU5F1"	"brown"	3.25348243470483	1.82174254585232e-22	2.25251923625276e-21	"***"	0.0210928417206444	127
"RBPJ4"	"brown"	"RBPJ"	"brown"	1.76653612926884	3.19066511220286e-06	8.29832483568855e-06	"***"	0.0136320691051424	101
"RELB4"	"brown"	"RELB"	"brown"	1.60463452843522	0.00309174545630141	0.00522410444031903	"**"	0.0128169406519922	46
"SIX14"	"brown"	"SIX1"	"brown"	2.16580606118867	4.8276505703115e-07	1.38605285136076e-06	"***"	0.0165107319757843	60
"SIX24"	"brown"	"SIX2"	"brown"	2.54564199400775	5.9377345324103e-12	3.07964076095811e-11	"***"	0.0185384781202845	86
"SOX104"	"brown"	"SOX10"	"brown"	2.72256159747311	1.53161989557398e-16	1.19354202274946e-15	"***"	0.018578727357176	120
"SOX134"	"brown"	"SOX13"	"brown"	2.74306746884433	2.3549583085943e-12	1.26997510714073e-11	"***"	0.0199109248100603	76
"TEAD24"	"brown"	"TEAD2"	"brown"	2.01495981467789	5.85279946774709e-07	1.65909628990728e-06	"***"	0.0154890727774241	73
"TFDP14"	"brown"	"TFDP1"	"brown"	2.42088159198835	1.26645241395091e-10	5.52499123279169e-10	"***"	0.0178688167356723	82
"ZBTB7A4"	"brown"	"ZBTB7A"	"brown"	2.57678005003058	7.95928138989311e-14	4.89364608532439e-13	"***"	0.0182744684589703	104
"ZEB14"	"brown"	"ZEB1"	"brown"	1.59983755260281	0.000127633596816081	0.000266956999695692	"***"	0.012706136793728	94
"ZNF244"	"brown"	"ZNF24"	"brown"	3.32793933201163	3.93920558170413e-24	5.63318983505037e-23	"***"	0.021039603960396	136
"ZNF3844"	"brown"	"ZNF384"	"brown"	6.36458740658196	1.92444017084584e-54	1.56614440085563e-52	"***"	0.0190340909090909	268
"ZNF2824"	"brown"	"ZNF282"	"brown"	1.89589938067048	1.06145626934847e-05	2.58632458443319e-05	"***"	0.014786169244768	65
"ZSCAN44"	"brown"	"ZSCAN4"	"brown"	2.16014917017698	3.91588872211295e-09	1.43433043536641e-08	"***"	0.0161550888529887	90
"GATA34"	"brown"	"GATA3"	"brown"	3.45180139825663	3.86866846314972e-19	3.66092178457889e-18	"***"	0.0237206823027719	89
"FOS::JUN4"	"brown"	"FOS::JUN"	"brown"	2.06846124248609	9.88493154414354e-06	2.42837286452176e-05	"***"	0.015852885225111	50
"FOS::JUN(var.2)4"	"brown"	"FOS::JUN(var.2)"	"brown"	2.53257722557667	1.04944980241787e-07	3.2597760691342e-07	"***"	0.0186656076250993	47
"FOSB::JUN4"	"brown"	"FOSB::JUN"	"brown"	2.21464018683319	2.24353247471401e-05	5.22479258939641e-05	"***"	0.0164859002169197	38
"FOSL1::JUN4"	"brown"	"FOSL1::JUN"	"brown"	2.2137355305882	3.67561856850987e-07	1.06901031271281e-06	"***"	0.0168115942028986	58
"FOSL1::JUN(var.2)4"	"brown"	"FOSL1::JUN(var.2)"	"brown"	2.79009541661156	8.10469314773943e-07	2.2658717382437e-06	"***"	0.0194690265486726	33
"FOSL2::JUN4"	"brown"	"FOSL2::JUN"	"brown"	2.32833452431839	1.55830356336329e-07	4.73199915170561e-07	"***"	0.017515923566879	55
"FOSL2::JUN(var.2)4"	"brown"	"FOSL2::JUN(var.2)"	"brown"	2.91510005046457	1.28045241386568e-10	5.58062804718869e-10	"***"	0.0210647261585599	55
"JUN::JUNB4"	"brown"	"JUN::JUNB"	"brown"	2.59099622270792	1.82406251317735e-08	6.21820549046598e-08	"***"	0.0190868263473054	51
"JUN::JUNB(var.2)4"	"brown"	"JUN::JUNB(var.2)"	"brown"	2.12542313945171	0.00013954229390046	0.000290372527893287	"***"	0.0157217722725107	33
"FOS::JUNB4"	"brown"	"FOS::JUNB"	"brown"	1.8810636825044	0.000363218212511653	0.000707777413670944	"***"	0.0144927536231884	40
"FOSB::JUNB4"	"brown"	"FOSB::JUNB"	"brown"	2.01081429359622	5.23172351923695e-05	0.000115072208708131	"***"	0.0154007700385019	44
"FOSB::JUNB(var.2)4"	"brown"	"FOSB::JUNB(var.2)"	"brown"	2.63997713488054	1.31846861918605e-06	3.59845459724192e-06	"***"	0.018796992481203	35
"FOSL1::JUNB4"	"brown"	"FOSL1::JUNB"	"brown"	2.01928671087167	2.07817015641112e-05	4.85738361362725e-05	"***"	0.0155309033280507	49
"FOSL2::JUNB4"	"brown"	"FOSL2::JUNB"	"brown"	2.09392317755418	1.04944680766538e-05	2.55845528927574e-05	"***"	0.0159893404397069	48
"FOSL2::JUNB(var.2)4"	"brown"	"FOSL2::JUNB(var.2)"	"brown"	2.63997713488054	1.31846861918605e-06	3.59845459724192e-06	"***"	0.018796992481203	35
"FOS::JUND4"	"brown"	"FOS::JUND"	"brown"	2.20136170126514	4.33375046327505e-07	1.24905776391623e-06	"***"	0.016733987305251	58
"FOSL1::JUND4"	"brown"	"FOSL1::JUND"	"brown"	2.73902181149589	3.99560261703837e-11	1.88058015918651e-10	"***"	0.0200121285627653	66
"FOSL1::JUND(var.2)4"	"brown"	"FOSL1::JUND(var.2)"	"brown"	3.00072905666528	8.04396949728139e-09	2.85073693347834e-08	"***"	0.0211667527103769	41
"FOSL2::JUND4"	"brown"	"FOSL2::JUND"	"brown"	2.137399366441	7.77116196967239e-06	1.92069138466337e-05	"***"	0.0162461113031455	47
"FOSL2::JUND(var.2)4"	"brown"	"FOSL2::JUND(var.2)"	"brown"	2.73205752771411	6.94862783822616e-09	2.4802279269458e-08	"***"	0.0198944376776289	49
"NR1H4::RXRA4"	"brown"	"NR1H4::RXRA"	"brown"	2.27589424724536	5.14693416898783e-06	1.30303604866457e-05	"***"	0.0169902912621359	42
"NR4A2::RXRA4"	"brown"	"NR4A2::RXRA"	"brown"	1.98071022659316	0.000270222907406108	0.000536133747140842	"***"	0.0149875104079933	36
"PPARA::RXRA4"	"brown"	"PPARA::RXRA"	"brown"	2.54395292673404	2.5865983846209e-12	1.38986967221646e-11	"***"	0.0184426229508197	90
"RARA::RXRG4"	"brown"	"RARA::RXRG"	"brown"	1.34287145628759	0.0355054469687983	0.0480128038164173	"*"	0.0111159546643418	51
"RORB4"	"brown"	"RORB"	"brown"	2.70793609212998	1.440020599073e-10	6.20359210919224e-10	"***"	0.0198425196850394	63
"RORC4"	"brown"	"RORC"	"brown"	2.62814246718613	5.58206153164334e-10	2.2509285960032e-09	"***"	0.0193628981886321	62
"SOX154"	"brown"	"SOX15"	"brown"	4.02081827927841	2.40628196951703e-34	6.97218909778726e-33	"***"	0.0223950650395601	167
"TFE34"	"brown"	"TFE3"	"brown"	3.12176803694937	8.31768896480483e-12	4.25485437788188e-11	"***"	0.0222841225626741	56
"VDR4"	"brown"	"VDR"	"brown"	2.4432854913046	2.25598125794531e-12	1.21806659958543e-11	"***"	0.0175896900034831	101
"Smad44"	"brown"	"Smad4"	"brown"	1.68455757209352	0.00196615091852738	0.0034457680153988	"**"	0.0132785330382548	42
"IRF34"	"brown"	"IRF3"	"brown"	3.46128869479737	2.05925859766263e-27	3.62883522958187e-26	"***"	0.0205605028810896	157
"IRF44"	"brown"	"IRF4"	"brown"	3.0228997067862	2.11835272035241e-13	1.24269289335483e-12	"***"	0.0216651191581554	70
"IRF54"	"brown"	"IRF5"	"brown"	2.46606995289582	5.91654245137889e-08	1.8848714599553e-07	"***"	0.018342151675485	52
"TCF7L14"	"brown"	"TCF7L1"	"brown"	2.33540483550666	6.77931298515573e-11	3.08062994127483e-10	"***"	0.0171220400728597	94
"ARGFX4"	"brown"	"ARGFX"	"brown"	2.49751814135436	2.58282708328952e-09	9.64489540596378e-09	"***"	0.0185621685327048	63
"ARNT24"	"brown"	"ARNT2"	"brown"	2.74293535599281	2.19067147521692e-08	7.41712974513688e-08	"***"	0.0198587819947043	45
"ATF64"	"brown"	"ATF6"	"brown"	2.90102220591024	1.71678477659256e-07	5.18860814316563e-07	"***"	0.0202312138728324	35
"ATOH1(var.2)4"	"brown"	"ATOH1(var.2)"	"brown"	1.78343908358818	6.1391780078488e-05	0.000133847836157483	"***"	0.0140659340659341	64
"ATOH74"	"brown"	"ATOH7"	"brown"	2.09290524025505	3.8651121240645e-05	8.69795971207276e-05	"***"	0.0158423493044822	41
"BACH24"	"brown"	"BACH2"	"brown"	1.93258043006427	0.000257428438527757	0.000512794699977854	"***"	0.0147895335608646	39
"BACH2(var.2)4"	"brown"	"BACH2(var.2)"	"brown"	2.42960475565931	7.2451325273871e-06	1.79663230983849e-05	"***"	0.0176056338028169	35
"BARX24"	"brown"	"BARX2"	"brown"	3.2285672414377	2.52501257365652e-22	3.10493304386994e-21	"***"	0.020918450727243	128
"BHLHA15(var.2)4"	"brown"	"BHLHA15(var.2)"	"brown"	1.76605875650919	0.000162365494047903	0.000333983433528683	"***"	0.013953488372093	57
"CDX44"	"brown"	"CDX4"	"brown"	3.44364757038584	3.4617324998242e-21	3.87367866730328e-20	"***"	0.0231616820328311	103
"CREB3L44"	"brown"	"CREB3L4"	"brown"	2.81097474218005	1.5656146373386e-08	5.36576655185878e-08	"***"	0.0202205882352941	44
"CREB3L4(var.2)4"	"brown"	"CREB3L4(var.2)"	"brown"	2.68519213150786	1.76693446011425e-06	4.73580757094096e-06	"***"	0.0189003436426117	33
"DLX54"	"brown"	"DLX5"	"brown"	2.99419989532617	9.1342924605629e-10	3.58326845341626e-09	"***"	0.0213733515234197	47
"DMRTA24"	"brown"	"DMRTA2"	"brown"	3.23947672606778	2.84293378463589e-16	2.15677485085258e-15	"***"	0.0227531285551763	80
"DMRTC24"	"brown"	"DMRTC2"	"brown"	3.19121473286536	8.09382189441925e-17	6.46927621418224e-16	"***"	0.0223202699195432	86
"DPRX4"	"brown"	"DPRX"	"brown"	2.54186173153333	2.89830638837234e-07	8.51234868395972e-07	"***"	0.0186147186147186	43
"DRGX4"	"brown"	"DRGX"	"brown"	3.48847425527151	2.23101821076515e-13	1.30536438057318e-12	"***"	0.024368630926008	55
"ELF24"	"brown"	"ELF2"	"brown"	2.46477902892314	5.16817261632718e-09	1.867049284155e-08	"***"	0.0183649289099526	62
"ETS24"	"brown"	"ETS2"	"brown"	2.1784276186102	3.30991630638544e-06	8.58353730439236e-06	"***"	0.016531713900135	49
"FERD3L4"	"brown"	"FERD3L"	"brown"	1.79652778380063	0.000121969348442128	0.000255587454881537	"***"	0.0141485598787266	56
"FOXE14"	"brown"	"FOXE1"	"brown"	2.67580668864792	2.6683068550204e-16	2.03811288107019e-15	"***"	0.0182249222106979	123
"FOXN34"	"brown"	"FOXN3"	"brown"	3.09094275991036	7.45866911883674e-21	8.08353582951895e-20	"***"	0.0202519534364535	127
"GLI34"	"brown"	"GLI3"	"brown"	1.47095171764074	0.00467741217381805	0.00759104310732763	"**"	0.0120255543028936	64
"HES64"	"brown"	"HES6"	"brown"	2.0074257012176	0.00017920042835538	0.000365755183455852	"***"	0.0151888341543514	37
"HNF4A(var.2)4"	"brown"	"HNF4A(var.2)"	"brown"	2.06723241581796	1.35983869925839e-06	3.70008390144716e-06	"***"	0.0158852165001281	62
"HOXA15"	"brown"	"HOXA1"	"brown"	3.84889140454087	1.99078706228102e-09	7.58362799214453e-09	"***"	0.0244672454617206	31
"HOXA44"	"brown"	"HOXA4"	"brown"	2.70173046797913	1.30214547556101e-08	4.4906103020661e-08	"***"	0.0196963479688141	48
"HOXA64"	"brown"	"HOXA6"	"brown"	3.52543665776995	1.63143523261381e-14	1.07544979398813e-13	"***"	0.0246305418719212	60
"HOXA74"	"brown"	"HOXA7"	"brown"	3.99871519208608	1.66589764344735e-13	9.98200515672068e-13	"***"	0.0268065268065268	46
"HOXB44"	"brown"	"HOXB4"	"brown"	2.80700170914693	4.54138517898758e-10	1.84457713803524e-09	"***"	0.0204233197177869	55
"HOXB64"	"brown"	"HOXB6"	"brown"	2.55060468859824	7.57762599577374e-09	2.69878505935014e-08	"***"	0.0188870151770658	56
"HOXB74"	"brown"	"HOXB7"	"brown"	3.11098137364768	9.10431359925006e-11	4.04676342306289e-10	"***"	0.0221238938053097	50
"HOXB84"	"brown"	"HOXB8"	"brown"	3.99871519208608	1.66589764344735e-13	9.98200515672068e-13	"***"	0.0268065268065268	46
"HOXB94"	"brown"	"HOXB9"	"brown"	3.28736718979751	1.52063269234603e-11	7.56261325660091e-11	"***"	0.0231267345050879	50
"HOXC44"	"brown"	"HOXC4"	"brown"	2.79457251239702	2.80390704726613e-10	1.16746864591286e-09	"***"	0.0203644158628081	57
"HOXC84"	"brown"	"HOXC8"	"brown"	2.8816577499719	1.99099470908673e-07	5.96498816457309e-07	"***"	0.0201265094882116	35
"HOXD104"	"brown"	"HOXD10"	"brown"	3.17061441522804	1.09351578950145e-10	4.82224302838277e-10	"***"	0.0224089635854342	48
"HOXD44"	"brown"	"HOXD4"	"brown"	2.80700170914693	4.54138517898758e-10	1.84457713803524e-09	"***"	0.0204233197177869	55
"IKZF14"	"brown"	"IKZF1"	"brown"	2.69212131233668	1.43894590939734e-18	1.31982005952101e-17	"***"	0.017005704445162	158
"IRF64"	"brown"	"IRF6"	"brown"	3.40796407421328	5.12978870179515e-07	1.4634119967645e-06	"***"	0.0213675213675214	25
"KLF104"	"brown"	"KLF10"	"brown"	1.86619870531622	8.67438896748068e-08	2.7189471301431e-07	"***"	0.0138936732116202	121
"KLF114"	"brown"	"KLF11"	"brown"	2.58456117184003	2.60869704713703e-17	2.18252859495053e-16	"***"	0.0164749766863537	159
"KLF154"	"brown"	"KLF15"	"brown"	3.90649659322309	1.27547447776213e-34	3.78081043871742e-33	"***"	0.0198903998376294	196
"KLF174"	"brown"	"KLF17"	"brown"	2.47707812473931	6.00388310726543e-15	4.08410042372645e-14	"***"	0.0167868689380751	135
"KLF24"	"brown"	"KLF2"	"brown"	2.97967788930338	3.8116792023493e-23	4.90260807750445e-22	"***"	0.016459186231097	197
"KLF34"	"brown"	"KLF3"	"brown"	2.29078841130542	3.33509113160533e-13	1.93116014295802e-12	"***"	0.0156028368794326	143
"KLF64"	"brown"	"KLF6"	"brown"	2.47068401602182	2.51312018080756e-15	1.76615702065281e-14	"***"	0.0164609053497942	144
"LHX14"	"brown"	"LHX1"	"brown"	2.98088334481694	6.58141128346379e-09	2.35667175238271e-08	"***"	0.021105527638191	42
"LHX54"	"brown"	"LHX5"	"brown"	2.75043372633099	8.84217539542803e-10	3.48394164348027e-09	"***"	0.0200876552227904	55
"MAF4"	"brown"	"MAF"	"brown"	2.05728451485034	0.000114314757787734	0.000240447770609915	"***"	0.0154941373534338	37
"MAFA4"	"brown"	"MAFA"	"brown"	2.34096245418046	1.67653141672215e-06	4.50970830603866e-06	"***"	0.017439556084027	44
"MAZ4"	"brown"	"MAZ"	"brown"	2.62635043553811	3.94176196741679e-18	3.47994606827566e-17	"***"	0.0163201865164173	168
"MSANTD34"	"brown"	"MSANTD3"	"brown"	1.76720192016982	0.000177946238039586	0.000363526865114189	"***"	0.0139581256231306	56
"MSGN14"	"brown"	"MSGN1"	"brown"	2.50957160939186	2.30312356086038e-07	6.84968841090436e-07	"***"	0.0184804928131417	45
"NFATC44"	"brown"	"NFATC4"	"brown"	3.44444820136703	1.01238932806465e-23	1.38576594263529e-22	"***"	0.022319795096963	122
"NFIC(var.2)4"	"brown"	"NFIC(var.2)"	"brown"	1.25445969541707	0.0976507990236811	0.12090870717289	" "	0.0104413858566682	44
"NFIX(var.2)4"	"brown"	"NFIX(var.2)"	"brown"	1.40868443988781	0.0238586564030013	0.0333618700593046	"*"	0.0115001277791975	45
"NHLH24"	"brown"	"NHLH2"	"brown"	1.54707310960205	0.0020497400540916	0.00357276720638995	"**"	0.0125256673511294	61
"NKX6-34"	"brown"	"NKX6-3"	"brown"	2.75872768839048	7.30664029707213e-12	3.74622244784592e-11	"***"	0.020079185520362	71
"NR1D14"	"brown"	"NR1D1"	"brown"	2.19152117287238	5.8069271724979e-10	2.33110367929153e-09	"***"	0.016171185886965	99
"NR1D24"	"brown"	"NR1D2"	"brown"	2.20294888770888	1.37578595286542e-07	4.20917151402982e-07	"***"	0.0167320261437909	64
"NR1I24"	"brown"	"NR1I2"	"brown"	2.09461240848538	6.08119866877445e-06	1.52489889307756e-05	"***"	0.0160276555625393	51
"NR1I34"	"brown"	"NR1I3"	"brown"	2.46307781635343	1.63832903070922e-09	6.30538326866247e-09	"***"	0.0183260393873085	67
"NR2C14"	"brown"	"NR2C1"	"brown"	1.82678336639262	0.000150782285940668	0.000312309815766048	"***"	0.0143177989893318	51
"NR2C2(var.2)4"	"brown"	"NR2C2(var.2)"	"brown"	2.21719626012011	3.38119540662743e-09	1.24664173311898e-08	"***"	0.016600790513834	84
"NR2F1(var.2)4"	"brown"	"NR2F1(var.2)"	"brown"	2.27366788740835	8.60118020033063e-10	3.39496319018341e-09	"***"	0.0169091624066064	86
"NR2F1(var.3)4"	"brown"	"NR2F1(var.3)"	"brown"	2.10822627339349	2.74498438939925e-05	6.30726392553955e-05	"***"	0.015963511972634	42
"NR2F6(var.3)4"	"brown"	"NR2F6(var.3)"	"brown"	1.82351531500564	0.00108169995671441	0.0019745876860741	"**"	0.0140132347216816	36
"NR5A14"	"brown"	"NR5A1"	"brown"	1.46650504767372	0.00520592547096512	0.00834887940094585	"**"	0.011995430312262	63
"NR6A14"	"brown"	"NR6A1"	"brown"	2.52795541614438	1.25942901216684e-11	6.31973571576095e-11	"***"	0.0184737189355619	84
"OSR14"	"brown"	"OSR1"	"brown"	3.02212563405646	7.67491753607693e-11	3.44908944693578e-10	"***"	0.0216680294358136	53
"OVOL14"	"brown"	"OVOL1"	"brown"	3.40540001070354	2.86001693975255e-05	6.54804901398077e-05	"***"	0.0190156599552573	17
"OVOL24"	"brown"	"OVOL2"	"brown"	3.58124883614513	1.55716465427767e-05	3.70061920379357e-05	"***"	0.0196078431372549	17
"PAX3(var.2)4"	"brown"	"PAX3(var.2)"	"brown"	3.12679209966772	1.68917269827913e-07	5.11551894282636e-07	"***"	0.0210169491525424	31
"PITX24"	"brown"	"PITX2"	"brown"	1.96029394466804	1.09266357281982e-05	2.65081959454825e-05	"***"	0.0152071316203461	58
"PLAGL24"	"brown"	"PLAGL2"	"brown"	1.31861097312272	0.0424189554222985	0.0563906279982798	""	0.0109662735361059	53
"POU6F1(var.2)4"	"brown"	"POU6F1(var.2)"	"brown"	2.24245128906409	3.06667882824469e-07	8.98916465960919e-07	"***"	0.0169895678092399	57
"PPARD4"	"brown"	"PPARD"	"brown"	2.26345961994381	2.0563766147385e-09	7.81353287569571e-09	"***"	0.0169141914191419	82
"RARB(var.3)4"	"brown"	"RARB(var.3)"	"brown"	1.59791429102175	0.0121637833514466	0.0181908099836535	"*"	0.0124049619847939	31
"RARG(var.3)4"	"brown"	"RARG(var.3)"	"brown"	1.90242663072205	0.000539474239295355	0.0010262161900068	"**"	0.0145044319097502	36
"RFX74"	"brown"	"RFX7"	"brown"	2.62649844978432	4.25887099151602e-07	1.22985203600166e-06	"***"	0.0189504373177843	39
"RXRB(var.2)4"	"brown"	"RXRB(var.2)"	"brown"	1.40803494866406	0.049007464667271	0.0643654377496199	""	0.0111872970046914	31
"RXRG(var.2)4"	"brown"	"RXRG(var.2)"	"brown"	1.69306968542066	0.00055347817844256	0.00105062270004618	"**"	0.0134663341645885	54
"SMAD54"	"brown"	"SMAD5"	"brown"	0.96870202568778	0.584201406428027	0.612672327828456	" "	0.00653061224489796	8
"SNAI14"	"brown"	"SNAI1"	"brown"	2.16185068069966	4.13082898089051e-11	1.93608277680272e-10	"***"	0.0153678606001936	127
"SNAI34"	"brown"	"SNAI3"	"brown"	1.93251414504	2.29171603956515e-08	7.71837546508171e-08	"***"	0.0143151765134053	118
"SOHLH24"	"brown"	"SOHLH2"	"brown"	1.88123330279596	0.00302492229666602	0.00511698873767087	"**"	0.0138297872340426	26
"SOX124"	"brown"	"SOX12"	"brown"	3.7362469177316	4.14829566762693e-12	2.19477203407779e-11	"***"	0.0253164556962025	44
"SOX144"	"brown"	"SOX14"	"brown"	2.92039062602948	1.69049881483559e-10	7.22010753359169e-10	"***"	0.0210855134713003	54
"SOX184"	"brown"	"SOX18"	"brown"	2.90103258808715	4.00989767863397e-11	1.88532584134093e-10	"***"	0.0210039159843361	59
"SP94"	"brown"	"SP9"	"brown"	3.61291575820737	4.19577356482006e-31	9.58177677353805e-30	"***"	0.018758331746334	197
"TBX184"	"brown"	"TBX18"	"brown"	1.86116739906391	2.34835649525016e-07	6.97957747193871e-07	"***"	0.0140681466184822	109
"TBX34"	"brown"	"TBX3"	"brown"	2.01603787041906	6.31999344360993e-08	2.01053949208231e-07	"***"	0.0152853260869565	90
"TBX64"	"brown"	"TBX6"	"brown"	2.12015261039332	1.29014593615733e-08	4.45578179802484e-08	"***"	0.0159633027522936	87
"TCF21(var.2)4"	"brown"	"TCF21(var.2)"	"brown"	1.92440264698687	0.00452839819692136	0.00737326676224809	"**"	0.0136901057871811	22
"TFAP2E4"	"brown"	"TFAP2E"	"brown"	1.56465729970898	0.00199271662221604	0.00348414046915586	"**"	0.012636165577342	58
"TFAP4(var.2)4"	"brown"	"TFAP4(var.2)"	"brown"	2.61853203479816	4.57048173337729e-07	1.31643991239361e-06	"***"	0.0189045079980611	39
"TGIF2LX4"	"brown"	"TGIF2LX"	"brown"	1.66765703030216	0.00888624857418158	0.0136215234993277	"*"	0.0127472527472527	29
"TGIF2LY4"	"brown"	"TGIF2LY"	"brown"	1.80061359941006	0.00338864775767012	0.00567861750779912	"**"	0.0135577372604021	29
"THAP114"	"brown"	"THAP11"	"brown"	2.21813741621865	1.26533549264992e-10	5.52499123279169e-10	"***"	0.0161757973447276	106
"THRB4"	"brown"	"THRB"	"brown"	2.28333919550459	1.21131238866657e-09	4.69422878932602e-09	"***"	0.0170186590116875	83
"THRB(var.2)4"	"brown"	"THRB(var.2)"	"brown"	1.43197051389629	0.0413387518405032	0.0550363632474991	""	0.0113428466886206	31
