"gene_name"	"module"	"color"	"kME_turquoise"	"kME_red"	"kME_grey"	"kME_brown"	"kME_blue"	"kME_yellow"	"kME_green"
"GNPAT"	"GNPAT"	"grey"	"grey"	-0.0175077664123102	0.0190833144396553	0.11829596995235	0.0903077797131861	0.148955296078224	0.0343928435594716	0.0394743344850219
"SPRTN"	"SPRTN"	"grey"	"grey"	0.0170804218022803	0.0411270979787322	0.0629166160679791	0.0845046554440179	0.0795825113622838	0.00902530500665345	0.00162684826409092
"EGLN1"	"EGLN1"	"grey"	"grey"	0.0594090126150033	0.0440413037072768	0.0802295620259025	0.0761325037719584	0.0256763995543554	0.046624932053008	0.0159914121594764
"TSNAX"	"TSNAX"	"grey"	"grey"	0.00359524844698034	0.0532899301590737	0.0834846661444829	0.122886539119899	0.107834840162009	0.00543200737170198	0.0261064106337549
"DISC1"	"DISC1"	"grey"	"grey"	0.0245924583365058	0.034290555008839	0.0479381795954778	0.0417299811443615	0.0301685200651945	0.00202022112663736	-0.016262124092214
"SIPA1L2"	"SIPA1L2"	"turquoise"	"turquoise"	0.183414164858198	0.103750512173627	0.0860991708884565	0.0975452085402775	-0.0589580964401315	0.101926729458192	0.0108799157955615
"NTPCR"	"NTPCR"	"grey"	"grey"	0.0470960370390851	0.0677904063584689	0.0580566867913728	0.0449239616830692	0.0389750466051941	0.0419141114046314	0.0392985054901585
"PCNX2"	"PCNX2"	"grey"	"grey"	0.155271529858974	0.128535971821891	0.174565544427967	0.164781969009695	0.109601625576989	0.0977523701134354	0.0644543069370306
"MAP3K21"	"MAP3K21"	"grey"	"grey"	0.0179672803187416	0.0507357610793544	0.0982663766680517	0.105745683044241	0.10442677369689	0.0376513228279819	0.0339310756576525
"KCNK1"	"KCNK1"	"grey"	"grey"	0.0046066083734558	0.026613380998457	0.0756819086909746	0.108699720346731	0.0663527622847691	0.0187351776655772	-0.000857005500614207
"SLC35F3"	"SLC35F3"	"grey"	"grey"	0.0309552675728728	0.0303668862466916	0.0974964014393214	0.0732505084843189	0.160490639066222	0.0744129088968891	0.0237073207860911
"AL355472.2"	"AL355472.2"	"grey"	"grey"	0.0331865328173533	0.044412712066949	0.058738318182195	0.038610983944427	0.0410906167862485	0.0463851064362892	0.0246161910990989
"TARBP1"	"TARBP1"	"grey"	"grey"	0.0781806195195238	0.117297843078933	0.127260123433103	0.101341598654233	0.168341697577532	0.0477800628486938	0.0611299126988587
"IRF2BP2"	"IRF2BP2"	"grey"	"grey"	-0.0127620179502846	0.0412436224759347	-0.00228073171185429	0.0270041454075853	0.0843050823278646	-0.00592302892350142	0.0421311948540222
"TOMM20"	"TOMM20"	"grey"	"grey"	-0.0109449860392257	0.019833541620613	0.0512126638740971	0.0741150278516556	0.0926036002515669	-0.00316060950223527	0.0174037189190568
"ARID4B"	"ARID4B"	"grey"	"grey"	0.0845593088787669	0.0516977043046563	0.127184260753289	0.187542818132238	0.0951028275784469	0.0579887291362662	0.0185832456334696
"TBCE.1"	"TBCE.1"	"grey"	"grey"	0.0293368750708683	0.0318242118876305	0.0521927970658434	0.048886674661598	0.0492261693841546	0.0146666371317667	0.000812073469995941
"B3GALNT2"	"B3GALNT2"	"grey"	"grey"	0.049325914978015	0.0630851643614632	0.0817025514842567	0.0981051365694674	0.0419766430331521	0.0157403585271249	0.00630369452036335
"GNG4"	"GNG4"	"yellow"	"yellow"	0.0408095538288803	-0.0286513401183824	0.0858496914402093	0.0118002574663314	0.0573825592797664	0.111315972347527	0.0623662006886238
"LYST"	"LYST"	"turquoise"	"turquoise"	0.174115299499681	0.119640979876525	0.144594328952098	0.150483776345293	0.0633127045059123	0.100519623432325	0.07800072787863
"GPR137B"	"GPR137B"	"grey"	"grey"	0.0983282939380115	0.104227177427321	0.0507536799648833	0.0911998241974768	0.0124239133618833	0.0132768984639733	0.0122901921972806
"ERO1B"	"ERO1B"	"grey"	"grey"	0.187297814152522	0.210423801728131	0.141872782367796	0.14180325231896	0.169290307503346	0.126884182858606	0.192868731382513
"EDARADD"	"EDARADD"	"grey"	"grey"	0.120674061914704	0.110930251272449	0.163300691642247	0.0705092414243334	0.24041036929129	0.164410543033	0.190471730471501
"LGALS8"	"LGALS8"	"grey"	"grey"	-0.00249604917330661	0.0186639741045544	0.0688273518125625	0.0727109501399039	0.0707010493252502	0.0317497658158695	0.0243267485597482
"HEATR1"	"HEATR1"	"grey"	"grey"	0.0183648081864065	0.021442999155163	0.0617468528770605	0.04555428256413	0.0826098371722441	0.0394035522597796	0.0302515398614461
"MTR"	"MTR"	"grey"	"grey"	-0.0135006459170498	0.082483054288182	0.129393140231543	0.142520434992363	0.160054871592828	0.0229679066533945	0.0351378853310302
"RYR2"	"RYR2"	"turquoise"	"turquoise"	0.176695268548356	0.0392059528430045	0.0256862285206046	0.00717981491465878	-0.129494407193635	0.109510269434404	0.0119303126830965
"CHRM3"	"CHRM3"	"grey"	"grey"	0.0746363276006681	0.0171551673331832	0.011619185824351	-0.0174594926528356	-0.0441194576606058	0.0637831191522484	0.0086521354024504
"FMN2"	"FMN2"	"brown"	"brown"	0.209048747723322	0.237563700768574	0.141315718272231	0.237683716689904	0.0707463158550069	0.0664297412528123	0.0865633481013462
"GREM2"	"GREM2"	"grey"	"grey"	0.132548919995001	0.0146980925000964	-0.00484074916949848	-0.00171244548622015	-0.134122254419162	0.0913777901106653	0.0105123336406101
"RGS7"	"RGS7"	"turquoise"	"turquoise"	0.118208795212124	0.0879158082498746	0.0841465207024317	0.0830441910522113	-0.00855627257248791	0.0773102780303561	-0.00124313591163222
"FH"	"FH"	"grey"	"grey"	0.0145520888874477	0.0275578589625253	0.0730354470579912	0.0799270220148172	0.0818105866025089	0.0301454632993675	0.0188629666076054
"PLD5"	"PLD5"	"grey"	"grey"	0.0320618136778569	0.0147810634641026	0.0521648560722296	0.0211222547648605	0.0952862618083122	0.0318936376724968	-0.0103606098019096
"CEP170"	"CEP170"	"grey"	"grey"	0.115039267084392	0.124512224002879	0.139716952794845	0.149201981240146	0.158980407822549	0.0909572217396763	0.0658802333174821
"SDCCAG8"	"SDCCAG8"	"turquoise"	"turquoise"	0.22796998323609	0.156523861107676	0.145719927618843	0.171751933425214	-0.0186174692364791	0.0941234615258049	0.0153658617715029
"AKT3"	"AKT3"	"turquoise"	"turquoise"	0.224038196435069	0.172472001659953	0.0365089257048474	0.139102584499192	-0.13451096070177	0.028279665782281	-0.00982393754324687
"ZBTB18"	"ZBTB18"	"grey"	"grey"	0.0367292405911557	0.0273933438238495	0.0543595705525141	0.0394294519454565	0.0366570943007245	0.0318414071783649	0.0327045316012705
"AL645465.1"	"AL645465.1"	"grey"	"grey"	0.0119072642725563	0.0123622287419573	0.0547631606901169	0.0208922642658071	0.0464632657661442	0.0384256180746151	0.0288647045845974
"ADSS"	"ADSS"	"grey"	"grey"	0.049166658416912	0.0543557260966223	0.0843812137689373	0.105292601537356	0.0694068604542837	0.0252853075828658	0.0246081138532218
"CATSPERE"	"CATSPERE"	"grey"	"grey"	0.0333602970426734	0.0384953124161655	0.0458435665021065	0.0445469648626679	0.0397425935383205	0.0204773005105319	0.0263381204642879
"DESI2"	"DESI2"	"grey"	"grey"	0.0267174614155428	0.0366916040377927	0.0575574551870534	0.0847312362636972	0.0432110130720716	0.0155485047151917	0.00175422889236282
"COX20"	"COX20"	"grey"	"grey"	0.0646891895891209	0.0504674894958007	0.0367029297911231	0.052169135211846	0.0117544731388989	0.023005142508095	0.00388038827281333
"HNRNPU"	"HNRNPU"	"grey"	"grey"	0.0560796523789502	0.0470177001881018	0.118672744666949	0.122234646175507	0.114218464139338	0.0592177634471769	0.0408596551386104
"EFCAB2"	"EFCAB2"	"grey"	"grey"	0.00991835994769934	0.0454485512853394	0.101732218305715	0.0860863607478584	0.125487909790224	0.0434935006286596	0.0350749522994562
"KIF26B"	"KIF26B"	"yellow"	"yellow"	0.216230336210543	0.0317257970090732	0.012996893506712	-0.0321986597745856	-0.171155839243432	0.157240305375528	0.0771099156084771
"SMYD3"	"SMYD3"	"red"	"red"	0.161502877525577	0.262422503843526	0.112894196767806	0.120187497124227	0.127139482748786	0.0537284826287291	0.0671680371511994
"TFB2M"	"TFB2M"	"grey"	"grey"	-0.0132858886438243	0.0247715841001245	0.053327348092477	0.0815803457021501	0.096285274378109	-0.00109457285639523	0.032514449652373
"CNST"	"CNST"	"grey"	"grey"	0.0513600609406959	0.0495217952282364	0.0953049347634181	0.110417533060521	0.0675691348703711	0.0316612127031127	0.0085832914715584
"SCCPDH"	"SCCPDH"	"grey"	"grey"	0.0400014805747379	0.0458689011143182	0.0720648800641985	0.0610241348632923	0.0602115980957374	0.0415470608113544	0.0319337590380941
"AHCTF1"	"AHCTF1"	"grey"	"grey"	0.000336524767613892	0.0837229058288496	0.14941869617964	0.193177531225201	0.198275685808396	0.0233803960806319	0.0509780062965084
"ZNF670"	"ZNF670"	"grey"	"grey"	-0.0309848366604756	0.00120476643739019	0.0528230958656388	0.0321017006671415	0.0654262810638935	0.0228518404420605	0.0354738812082663
"ZNF124"	"ZNF124"	"grey"	"grey"	0.0248100584373029	0.0330445436464192	0.0958188468812749	0.0510598018170251	0.115456722459773	0.0556136506424814	0.058316924631802
"AL390728.6"	"AL390728.6"	"grey"	"grey"	0.0265558721577443	0.025138443805665	0.0550895730576021	0.0339268604209974	0.0827812874674679	0.0507020592123831	0.0538491542496949
"ZNF496"	"ZNF496"	"grey"	"grey"	-0.0241679956274059	0.00151088492570368	0.0720330796031613	0.0454614683876808	0.0932156742781659	0.0184247838286391	0.0190596097406605
"ZNF692"	"ZNF692"	"grey"	"grey"	-0.0395723975886054	-0.0326616800774222	0.0230036907815252	-0.0437087715003484	0.0874190232457344	0.0442752784420554	0.0591544867805894
"SH3YL1"	"SH3YL1"	"grey"	"grey"	0.0762144365768732	0.059336032157869	0.0947823828728783	0.0696800213227601	0.0494894165634375	0.0658051806282089	0.0460985285714645
"ACP1"	"ACP1"	"grey"	"grey"	-0.00331617631567351	0.0191965450066696	0.056886131774275	0.0781673912951944	0.0755417402869421	-0.011108602662402	0.00531021945211068
"SNTG2"	"SNTG2"	"grey"	"grey"	-0.0233246413895499	0.0598635553911262	0.0811352061046991	0.0422109297293301	0.0917537065773172	0.0276904669112401	0.0349597261817818
"PXDN"	"PXDN"	"grey"	"grey"	-0.0476435896600209	-0.0487007854626767	0.0674703523324369	-0.0349009111957409	0.125694052654983	0.0659225631751131	0.0489822228956943
"MYT1L"	"MYT1L"	"grey"	"grey"	0.290023141726147	0.198760367326547	0.144146560569256	0.133093547500452	0.017760607518602	0.16407768187652	0.179272176292761
"EIPR1"	"EIPR1"	"grey"	"grey"	0.0463559750692383	0.0312090919104775	0.128219104503186	0.062004860658864	0.1213663271763	0.0969097249462777	0.0943676686583995
"TRAPPC12"	"TRAPPC12"	"grey"	"grey"	0.026712044056035	0.0532477251975393	0.153496825057749	0.108571925903996	0.171079762992397	0.0753311285921968	0.0788807851349854
"RNASEH1"	"RNASEH1"	"grey"	"grey"	-0.0288434301305707	0.00872222115407917	0.059336253240326	0.0784089000790264	0.0792410694816157	-0.00956920801816642	-0.0102100874087715
"RPS7"	"RPS7"	"grey"	"grey"	-0.0711979706245791	-0.044559607030027	-0.0455373028324933	-0.0281149485629236	0.0126634586138306	-0.0389204839357237	-0.0250810388372712
"RSAD2"	"RSAD2"	"grey"	"grey"	0.0424984473128531	-0.00693268486748318	-0.00896469161177605	-0.00261877984793629	-0.0781987674707323	-0.0244813664440787	-0.0444577641429799
"RNF144A"	"RNF144A"	"grey"	"grey"	0.0127923699657091	0.0238859683720288	0.0647499437075322	0.0329645280084693	0.0758287630110322	0.0207475120254104	-0.00168533079782966
"ID2"	"ID2"	"grey"	"grey"	0.033330574603758	-0.028514973220803	-0.024789600943874	-0.035894557195633	-0.045558198897685	0.030520814798714	0.00667843990110229
"KIDINS220"	"KIDINS220"	"grey"	"grey"	0.0689128252110614	0.102017016873015	0.163412404102009	0.176981314284248	0.171631463699442	0.0681353752415973	0.0440697194549712
"MBOAT2"	"MBOAT2"	"grey"	"grey"	0.0710350597707392	0.0736905450501415	0.111786869131391	0.0829451886728801	0.12240507376047	0.0821730297249504	0.0708145659369647
"ASAP2"	"ASAP2"	"grey"	"grey"	0.0162295828951286	0.0198426620322469	0.103450031527437	0.0376828625378224	0.0914136279957246	0.0524734019793068	0.0376037835437595
"ITGB1BP1"	"ITGB1BP1"	"grey"	"grey"	0.0225349091151768	0.0334345285690322	0.0626310090510521	0.029988062797705	0.0849775820547643	0.0395481123155848	0.0372663125126435
"CPSF3"	"CPSF3"	"grey"	"grey"	0.00752006440083823	0.029290539690787	0.0864484196016244	0.0642926908242696	0.10084094495458	0.0345679678751622	0.0313020559667631
"IAH1"	"IAH1"	"grey"	"grey"	0.0151315437373551	0.0220186231592246	0.0575484180481724	0.0473989182224315	0.0530325922496888	0.0341301608417214	0.0117117267673645
"ADAM17"	"ADAM17"	"grey"	"grey"	0.0104645164236855	0.0205569977467493	0.0877573713703115	0.0987608322503192	0.0782532700266915	0.0192399064642306	0.00341254742528513
"YWHAQ"	"YWHAQ"	"grey"	"grey"	0.0622960063545499	0.0802712878321345	0.104299283544786	0.15963674219463	0.121645182712016	0.0336207542529633	0.0398764507094538
"TAF1B"	"TAF1B"	"grey"	"grey"	0.0750023895906805	0.0635148177752835	0.0826079221787738	0.0739826315804307	0.0430794303821136	0.0474645441760654	0.0254541962297779
"GRHL1"	"GRHL1"	"grey"	"grey"	0.0311848226081606	0.0537785205750947	0.0880966437267469	0.068986600178634	0.0989507815702459	0.0399987110982889	0.0342208791575705
"HPCAL1"	"HPCAL1"	"grey"	"grey"	0.00240461009956134	-0.00341012319060871	0.0491910953069225	0.0118304953040524	0.0442376192976758	0.0296640066597798	0.0222943618153615
"ODC1"	"ODC1"	"grey"	"grey"	-0.00575567784604736	0.00552100445081924	0.0233114852629151	0.0520254241422736	0.0842347585336597	-0.00259170219503136	0.0220388366981014
"NOL10"	"NOL10"	"grey"	"grey"	0.0191705639931869	0.0623653619888576	0.0925077728170774	0.133105723893104	0.0952169849906915	0.0158548289781899	0.0105610273564713
"PDIA6"	"PDIA6"	"grey"	"grey"	-0.00742080153032563	-0.0151994589102528	0.0439244763970927	0.0646275438643018	0.0450971442706064	-0.00376791400147287	-0.00183394496726995
"ROCK2"	"ROCK2"	"grey"	"grey"	0.0948822859983549	0.0716766792903309	0.126917966557129	0.105469378357722	0.092029696794275	0.0724912862806497	0.0281102313772701
"E2F6"	"E2F6"	"grey"	"grey"	0.0184817708006374	0.0321368957341116	0.060992746514961	0.0663187160397264	0.0746194128483727	0.016563575703718	0.0193573722799692
"GREB1"	"GREB1"	"grey"	"grey"	0.0720535858451274	0.0493250385098645	0.0721670496734222	0.0778535279375382	0.0855580331626006	0.036867568529212	0.0252433661748904
"LPIN1"	"LPIN1"	"grey"	"grey"	0.00454834515106878	-0.0186040536181304	0.104091812739638	0.061356091756838	0.0920766299112791	0.0883547027979823	0.0409766690178008
"LRATD1"	"LRATD1"	"grey"	"grey"	0.0851899929749115	0.0689411494069914	0.0487953929729606	0.0462217412705677	-0.00260181258510437	0.024557364792461	0.0161126013297167
"NBAS"	"NBAS"	"brown"	"brown"	0.141996310087718	0.146988237253711	0.160465953798601	0.287254572405326	0.0460491474687949	0.000962816139969126	-0.0349700078831293
"DDX1"	"DDX1"	"grey"	"grey"	0.0349999194551866	0.0668485711374772	0.123300547712955	0.149418151754539	0.149941002155383	0.0422425208914233	0.0469974902666681
"SMC6"	"SMC6"	"grey"	"grey"	0.049548359568674	0.0618789005205361	0.0867281124251341	0.104056963102114	0.0826756355507954	0.00453148704616672	0.0102654628901381
"GEN1"	"GEN1"	"grey"	"grey"	0.0316825997900241	0.0262553479876352	0.0625918263694545	0.0543567506635868	0.0590319635810868	0.0323818912160093	0.00733663327952775
"LINC01376"	"LINC01376"	"grey"	"grey"	0.0890095944740841	0.102889169321277	0.0581273081159928	0.0566995779914834	0.04563995170466	0.0665540274097984	0.0737707245467047
"TTC32"	"TTC32"	"grey"	"grey"	0.00453864339627484	0.023242975688102	0.0456210092222659	0.0522661906171122	0.0565836184787426	-0.00310402919101583	0.0010134791761146
"WDR35"	"WDR35"	"grey"	"grey"	-0.00502582610825117	0.0188638754288652	0.0756143877727937	0.0880542297229087	0.0863554683202468	-0.00098250857632455	0.00461629064764125
"LAPTM4A"	"LAPTM4A"	"grey"	"grey"	-0.0227432303113932	0.0128955457505381	0.0458663471548126	0.0803396589934474	0.0724326220277241	-0.00545838289049984	0.000608427024007138
"PUM2"	"PUM2"	"brown"	"brown"	0.112490082951832	0.127563454787706	0.152562710711664	0.266785331755817	0.0933968645570187	0.011494497218344	-0.00714163824620528
"RHOB"	"RHOB"	"grey"	"grey"	-0.0317066610570084	0.00270099268798253	-0.0391447896994477	-0.0351777219980926	-0.0183389186881481	-0.00271187377956239	0.0106681331796183
"HS1BP3"	"HS1BP3"	"grey"	"grey"	-0.0159381896508051	0.00749566350520766	0.0561062784400936	0.0253723435066191	0.0948365623234601	0.0365322506851643	0.0346777666890162
"LDAH"	"LDAH"	"grey"	"grey"	0.116347037315474	0.0817469242064099	0.0906717848057383	0.0767080988018257	0.0568322635845848	0.0740818664738052	0.0456002174884306
"KLHL29"	"KLHL29"	"yellow"	"yellow"	0.129753392679817	0.0315679847306634	0.110163865242701	0.0453717241479801	0.0507872848673553	0.236978240254002	0.131056761913807
"ATAD2B"	"ATAD2B"	"brown"	"brown"	0.132968934888377	0.126887371436721	0.161045509624052	0.236485587385803	0.107437394483813	0.0711542123533612	0.0363807848345344
"UBXN2A"	"UBXN2A"	"grey"	"grey"	-0.0359848089773827	-0.00582006887786	0.0919537644250871	0.0227838783660592	0.141977266316336	0.0525388826407655	0.0577646867704161
"FAM228B"	"FAM228B"	"grey"	"grey"	0.00609485658760582	0.0395390407639535	0.0918956335504284	0.0608204980145255	0.120958815411394	0.0488568606353081	0.062725795039088
"ITSN2"	"ITSN2"	"grey"	"grey"	0.0919314584478061	0.0974874230261486	0.152687620003198	0.168168896273425	0.123929255231185	0.0825998327944165	0.0437996128805598
"NCOA1"	"NCOA1"	"brown"	"brown"	0.177588533996166	0.136241720563139	0.101971885467738	0.212786541292603	-0.0322195605073982	0.043687498907442	-0.0234839291065825
"DNAJC27"	"DNAJC27"	"grey"	"grey"	0.0066740164983171	0.0284996004457132	0.0512247847390692	0.090623757947121	0.0834559444150292	0.0051560647873301	0.00936778594171911
"DNAJC27-AS1"	"DNAJC27-AS1"	"grey"	"grey"	-0.00268049424599588	0.0358448165262308	0.0243588307362156	-0.00343117846501647	0.0255364229839444	0.0204063734704052	0.0350541937400566
"EFR3B"	"EFR3B"	"yellow"	"yellow"	0.0721020485917927	0.0122689968377505	0.0198671078952193	0.00131439695934957	-0.0220257895419389	0.0973513344682676	0.0547062969228161
"DNMT3A"	"DNMT3A"	"green"	"green"	0.00466610212679346	-0.00734974581680528	0.124534016023853	-0.00623102999620791	0.199465657738794	0.147215111147207	0.235015356009015
"DTNB"	"DTNB"	"grey"	"grey"	0.0713881554789185	0.114288339300739	0.12577047722874	0.105400444221972	0.137850260545501	0.0897783292834245	0.0967842160168863
"ASXL2"	"ASXL2"	"grey"	"grey"	0.146689603863862	0.0942149469141444	0.0846184238248797	0.0859291235981127	0.0137133946677075	0.0781089178293787	0.0288168836811844
"KIF3C"	"KIF3C"	"grey"	"grey"	-0.0261911551042948	-0.0146325547662984	0.0872836517519548	-0.00862977238932543	0.13607199312044	0.0771510513228843	0.0802738254544183
"RAB10"	"RAB10"	"grey"	"grey"	0.0735502122718843	0.0680096786764105	0.142767144559775	0.139497150387988	0.125163018775403	0.0780298287216507	0.0801912401688403
"HADHA"	"HADHA"	"grey"	"grey"	0.012742977776817	0.034011049151187	0.107287508973479	0.0732003607458927	0.128138621787109	0.0641296324939781	0.0563290409734438
"HADHB"	"HADHB"	"grey"	"grey"	0.0156295392967276	0.0374163878262599	0.0970027274556038	0.0801124798869344	0.10830417759472	0.0404185430106804	0.0369221088627184
"SELENOI"	"SELENOI"	"grey"	"grey"	0.0704499335738603	0.0778354582726781	0.102467184010355	0.129406654929113	0.073171114714828	0.0171973913892322	-0.00895914167498298
"KCNK3"	"KCNK3"	"yellow"	"yellow"	0.089061584779126	0.0146656776338168	0.0305460898411588	0.00359640006823168	-0.0602745968061941	0.104999740738598	0.0643174119928607
"DPYSL5"	"DPYSL5"	"grey"	"grey"	-0.00719637537523837	-0.00733798940541091	0.0639167049356469	0.00923621515265895	0.100719076914746	0.0370711352832588	0.00124239095394651
