"gene_name"	"module"	"color"	"kME_green"	"kME_brown"	"kME_red"	"kME_black"	"kME_blue"	"kME_grey"	"kME_turquoise"	"kME_yellow"	"kME_pink"
"SAMD8"	"SAMD8"	"grey"	"grey"	0.0809185754839924	0.107312863525113	0.0184436396540338	0.016357538797694	-0.0128457659062416	0.0521621080539042	0.112161402865608	0.0389580885101024	0.0271150451943236
"VDAC2"	"VDAC2"	"grey"	"grey"	0.0929141512547304	0.0949243130997352	-0.00216783396924325	0.017834849611443	-0.0274006720456813	0.0665762026060401	0.0947159740421862	0.0100905350904233	0.00453119949351027
"LRMDA"	"LRMDA"	"grey"	"grey"	0.0537660909983808	0.101753062770999	0.0957815860006339	0.132139540172828	0.134244519685213	-0.037917654326036	-0.022695144741861	0.05028841503533	0.0502169258684934
"KCNMA1"	"KCNMA1"	"grey"	"grey"	-0.0094394857401045	0.0983898194114067	0.0286942178100993	0.164477829458236	0.149124580283106	0.126671995293296	0.101418511631232	0.134865511720726	0.168553807448812
"KCNMA1-AS1"	"KCNMA1-AS1"	"blue"	"blue"	0.0136023572560534	0.0472579936869382	0.0149747600416333	0.060583976394438	0.0812015792842179	0.0339633741957049	-0.0482204542148631	-0.0206369370052743	-0.0398656381895787
"DLG5"	"DLG5"	"turquoise"	"turquoise"	0.0493462737975928	0.0783284865588326	0.00371696057943565	0.0172205232263499	0.0466998944260436	0.292576474789421	0.205914743167441	0.111781986466325	0.108080327249407
"POLR3A"	"POLR3A"	"turquoise"	"turquoise"	0.0566446109613654	0.0706070882474849	-0.007452490145694	-0.00419510988796548	-0.0398016277880715	0.163938211553102	0.169317417764484	0.0229866932879696	0.0523636301625475
"RPS24"	"RPS24"	"grey"	"grey"	0.0064471020923794	-0.0268592151816928	-0.0396866087062448	-0.0311183112076289	-0.0500132541722055	0.0316049145175071	0.0184045914057424	-0.0246675677087796	-0.00894056650672782
"ZMIZ1-AS1"	"ZMIZ1-AS1"	"grey"	"grey"	0.00917941710765823	0.0150472452768603	-0.00580764103655552	0.0368217874873516	0.0126825284480918	0.0315099477431308	0.0775820303397517	0.0511177724309041	0.0687595577316786
"ZMIZ1"	"ZMIZ1"	"turquoise"	"turquoise"	0.0656891350433362	0.044698092803387	0.0249471307516411	0.0279207010248258	-0.019848164272747	0.142928940638404	0.295109215247704	0.178928376549374	0.198752744915652
"NUTM2B-AS1"	"NUTM2B-AS1"	"brown"	"brown"	0.0994064835516802	0.186204384797981	0.0327236759188058	0.0748738124243957	0.0845908270971174	0.0891425143614207	0.0636122197711242	0.0146018321660206	-0.0311644853530727
"AL512662.2"	"AL512662.2"	"grey"	"grey"	-0.0154735380544221	0.00586431899509085	0.0760973765680184	0.0692698349848012	0.145494283500999	-0.152428212197984	-0.0964164171416016	0.0591599971591584	0.0535128125520403
"TMEM254"	"TMEM254"	"grey"	"grey"	0.0676974639195678	0.0491420012723254	0.00361594219677078	0.0271290892236123	-0.0143681828318271	-0.000913656124966744	0.0608722274973015	0.0212268900492697	0.0321199760059118
"ANXA11"	"ANXA11"	"grey"	"grey"	0.0383543406445263	0.0568928473861711	0.0261722559430844	0.0252735646212395	0.00305118660126101	-0.0681260349916137	0.0595304040447159	0.0732122620068153	0.0492123921698051
"PRXL2A"	"PRXL2A"	"grey"	"grey"	0.0282240235425479	0.0486915068450863	0.000622225470882002	0.0238658171538132	-0.00785674519017145	0.187691559409003	0.150036549148014	0.0514545871071702	0.0619834848788625
"TSPAN14"	"TSPAN14"	"grey"	"grey"	0.0132697588369679	0.0252168010053746	0.00221467535912903	0.0124063853206404	0.0185736586401087	0.199901527555118	0.087703218617936	0.0469465470324282	0.0400581978767876
"NRG3"	"NRG3"	"blue"	"blue"	0.0408583897243426	0.0911333529247426	0.121802347476517	0.143772564906132	0.136360128005693	-0.0211290993801173	-0.0213297216013568	0.00520125571196586	0.00168913552931804
"GHITM"	"GHITM"	"grey"	"grey"	0.0859603452409031	0.0803069907391997	0.00815622403183435	0.00143818656800764	-0.0334370865798104	0.0180659699251572	0.0747682333922667	0.000781989361476743	-0.000330992890868933
"CCSER2"	"CCSER2"	"brown"	"brown"	0.11439945556233	0.251590150789394	0.0429335272215109	0.102228279525268	0.118166847786248	0.130571896361316	0.0829742691110092	0.0469705622712344	-0.00688675929945972
"GRID1"	"GRID1"	"grey"	"grey"	0.0693982871199914	0.0675979455589207	-0.0492615582004018	0.0478860836780473	0.0792138977357247	0.26923831391659	0.0506510395098755	0.00238042344154195	-0.0140835625879459
"WAPL"	"WAPL"	"grey"	"grey"	0.114634941601165	0.15832091692936	0.0144789578235146	0.044071975538618	0.0345765653551971	0.079237154382038	0.097495965647393	0.0269427529148978	0.00493722365127139
"BMPR1A"	"BMPR1A"	"blue"	"blue"	0.0314628232892364	0.124387597694992	0.0647825198057943	0.122064460895144	0.217476909439218	0.0171042079555528	-0.0289657467552048	0.099197703197211	0.0163349417795912
"GLUD1"	"GLUD1"	"grey"	"grey"	0.134821312382531	0.12659002165137	0.00632707127148092	0.0479101931172035	0.000255601465319844	0.0990372807333853	0.145629382790736	0.0159620357569335	0.0156566608691882
"SHLD2"	"SHLD2"	"turquoise"	"turquoise"	0.0852458103539844	0.0946317435746113	-0.00313890597211229	0.0368445288093792	-0.0224514314819063	0.167769883526503	0.230992795822412	0.0458899258560634	0.0937015575051489
"NUTM2A-AS1"	"NUTM2A-AS1"	"grey"	"grey"	0.0745522108789348	0.131165116090036	0.0394234223625659	0.0784013619092233	0.0987625777634215	0.0879801802201253	0.00502837297867295	0.0109329644111792	-0.0176511455717347
"MINPP1"	"MINPP1"	"grey"	"grey"	0.0181618696233703	0.0672296706280485	0.0377660055608283	0.0670577766319513	0.0683309021585613	0.0148149443507152	-0.0164480357820723	0.016253570933586	-0.00310055893557806
"PAPSS2"	"PAPSS2"	"grey"	"grey"	-0.0700462742640653	-0.0251299347474648	0.0748667130605137	0.10660775502741	0.194193021002919	-0.162954122928097	-0.0873818867650271	0.182504748303502	0.116285894925665
"ATAD1"	"ATAD1"	"brown"	"brown"	0.126539842334472	0.204476152844238	0.0449806111964246	0.102494680719171	0.0683744694666514	0.112155874614495	0.0650324508319223	-0.00735194232899663	-0.0353846056991017
"PTEN"	"PTEN"	"brown"	"brown"	0.0687214952456414	0.226107682798384	0.0720329900062458	0.208623219733712	0.162599250169757	-0.0930469031107913	0.00590166061855382	0.0365885364429753	0.0222482387150939
"RNLS"	"RNLS"	"blue"	"blue"	0.0218930759405569	0.0762476143755165	0.0733449792276056	0.125945089112732	0.15123253123865	-0.0425760754824881	-0.0272980967239066	0.0404041988630857	0.0339830718914857
"STAMBPL1"	"STAMBPL1"	"blue"	"blue"	0.0478646384339763	0.0773156064661518	0.0803462024561594	0.0776218509602387	0.0910248402688679	0.0337170623189039	0.0108186146296091	0.0424244036176176	0.00576951866793544
"LIPA"	"LIPA"	"grey"	"grey"	0.043202123362996	0.0695500682688931	0.0354138695775116	0.0522527435702665	0.0766778437781931	0.0482111456154934	0.00957906710260915	0.0240563075178761	-0.00626821804917371
"SLC16A12"	"SLC16A12"	"blue"	"blue"	0.0111516859686947	0.109303975399725	0.0553440467926433	0.153359196532342	0.223152882882271	0.0543980703267316	-0.0171358513852506	0.0616750383819688	0.0641440640976852
"RPP30"	"RPP30"	"grey"	"grey"	0.0546873813655106	0.0735247051711375	0.00579520537352539	0.0350878824944851	-0.00185067382897898	0.0372629746003595	0.0574742449460064	0.00433681109016936	-0.00774482601849502
"PCGF5"	"PCGF5"	"grey"	"grey"	0.135038088816212	0.14061963490242	0.0351860561351038	0.0368777818446423	-0.0195311911931001	-0.128491693653586	0.0962943955561045	0.0405356925938732	0.0223526136499633
"HECTD2"	"HECTD2"	"grey"	"grey"	0.0672822590067554	0.130914151826688	0.0695415946366763	0.0748353461306165	0.126189715397785	0.119472331073131	0.0674237440280725	0.0898401509617982	0.0389552707677762
"PPP1R3C"	"PPP1R3C"	"grey"	"grey"	-0.0155787446251261	-0.0347365626713397	0.0139235329281658	-0.0195496926407954	0.0156166158521574	-0.0166851298493464	-0.0529004266805169	0.0402737745059485	-0.0161230184259844
"TNKS2"	"TNKS2"	"brown"	"brown"	0.203116180281098	0.256745677460299	0.00547955684815627	0.0773651385003044	-0.00817406466855211	0.146349556204939	0.203855848433626	0.0160212649840994	0.0314716134521471
"BTAF1"	"BTAF1"	"green"	"green"	0.249899553526003	0.224203072510198	-0.0105381919811244	0.0404705388405243	-0.0273196279807489	0.0946476665911333	0.158757888562118	-0.00487269781337815	-0.0189881041067316
"CPEB3"	"CPEB3"	"grey"	"grey"	0.0904509842375668	0.161528887765919	0.00876786664572908	0.124109482548218	0.0521457813306741	0.0162909711102963	0.0959326684068685	0.0298491014311911	0.0722321843389414
"MARCH5"	"MARCH5"	"grey"	"grey"	0.120373980258508	0.141496928169321	-0.00140708362652465	0.0520034782017389	0.00649328954327808	0.071113368414412	0.0833816423073529	0.00132704644717658	-0.0145832881744377
"IDE"	"IDE"	"grey"	"grey"	0.0846998687102023	0.125254026794155	0.00435295388094712	0.0347457416956134	0.0203377212829143	0.0730755265558982	0.0865415733718712	0.0235023498553879	0.018327100333404
"EXOC6"	"EXOC6"	"blue"	"blue"	0.0711537612714192	0.156082357090246	0.073579020339071	0.135293735339224	0.168156652394638	0.110117887854305	0.0475408965160933	0.0480746557675064	0.0224919336166654
"FFAR4"	"FFAR4"	"grey"	"grey"	-0.0215822050377018	0.0438315994467856	-0.0326170369370641	0.0797084992021723	0.0387393805230266	-0.021016216096429	0.0789662227756568	0.0713917747423583	0.0806274515355624
"RBP4"	"RBP4"	"grey"	"grey"	-0.0347245174022874	-0.0378908923617386	-0.0652601077130462	0.0138809954946544	-0.0410268440887038	-0.0722499388465883	-0.0120157040808949	0.00457201457399046	0.0268047685306721
"FRA10AC1"	"FRA10AC1"	"grey"	"grey"	0.0659623740753103	0.115121212361012	0.0200773742418644	0.0895870180494272	0.0623550200934762	0.123543931360499	0.067311589161451	-0.000365181872426639	-0.000431573307478641
"PLCE1"	"PLCE1"	"grey"	"grey"	0.0100263422734583	0.0365094663562705	0.0308095182104921	0.0474495397961339	0.0315039171856149	0.104426422429567	0.0260917590504438	0.0145718888992507	0.00464316392679122
"NOC3L"	"NOC3L"	"grey"	"grey"	0.0431990029398037	0.0529011637492589	0.0114386466050605	0.027292321360647	0.00766508915350974	0.0272356434417023	0.0603962318725427	0.0113476156440563	0.0166445676142791
"TBC1D12"	"TBC1D12"	"grey"	"grey"	0.0675708268568799	0.125554439897591	0.0323449848564045	0.0851464180092646	0.0784555711740892	0.0662542151149632	0.0670880065179773	0.0320922811921693	0.0151026175263886
"HELLS"	"HELLS"	"grey"	"grey"	0.0440832932470822	0.0695114312411166	0.00381904757305916	0.0449825701488785	0.0148158968717061	0.113169577589673	0.069364686490403	0.000410583855397179	0.00684558542355739
"AL157834.1"	"AL157834.1"	"grey"	"grey"	-0.00201991666763279	0.00765337699133864	0.0056376353200514	0.0186564617112262	0.0221847888363523	0.126457763316138	0.108935991537267	0.0830355436179409	0.0956380713343006
"PDLIM1"	"PDLIM1"	"grey"	"grey"	0.0968244669542321	0.0782791973162916	0.013843855118379	0.0202117525294649	-0.0199623221059807	-0.0556775200358356	0.049084069368446	0.0142813911949736	0.00407092933531098
"SORBS1"	"SORBS1"	"grey"	"grey"	0.0408295012208149	0.0495878989182558	0.0604826267349342	0.00103188246990125	0.035380044925853	0.13693669233856	0.0256297478054878	0.0207114120704678	-0.0298656980160818
"ALDH18A1"	"ALDH18A1"	"grey"	"grey"	0.05927147064224	0.0708894642227742	0.0361341435623906	0.0310247603687453	0.0419170481627026	0.0775068114377114	0.0697383541110684	0.0474136615020694	0.0195818526739966
"TCTN3"	"TCTN3"	"grey"	"grey"	0.0740098903674191	0.0723086090783444	-0.00277132545899607	0.00574348723946542	-0.0328349535427277	0.00662053465525944	0.0548037716915839	-0.0113275659844411	-0.00109011445171766
"ENTPD1-AS1"	"ENTPD1-AS1"	"grey"	"grey"	0.0269164048829346	0.0768428671502695	0.0590108901254729	0.101921687592749	0.0800979676446687	-0.0309507349549935	0.047221260721747	0.0474506592075836	0.0503646902475512
"CCNJ"	"CCNJ"	"grey"	"grey"	0.0490732536521083	0.0707087872673608	0.0158790305257405	0.0426931259852063	0.0324575870439112	0.0797405660131183	0.0430995442150927	0.0194629913439795	0.00288598002628733
"ZNF518A"	"ZNF518A"	"grey"	"grey"	0.0615273903780598	0.157350065701406	0.0303615757615474	0.151000736602999	0.116348746448087	0.220548818412179	0.138631248724539	0.0758967445107899	0.0799779359390548
"TM9SF3"	"TM9SF3"	"brown"	"brown"	0.224829098499584	0.277150244552128	0.0197118222189726	0.0683694848275881	0.0231144750913292	0.0518157956388364	0.111361207473193	-0.00569731140818552	-0.0418613864952154
"LCOR"	"LCOR"	"blue"	"blue"	0.0392511120794349	0.174744593286287	0.0924682338893008	0.130501495956051	0.230466505415759	-0.0205463852634946	-0.0762492218405229	0.0355836396054386	-0.0306112840214084
"SLIT1"	"SLIT1"	"grey"	"grey"	0.0545956504905828	0.0367823863919251	-0.0239317461208795	0.0408580941487631	0.0582359316914653	0.137254751316572	0.0587599825466083	0.0216874545383352	0.0465333784834809
"ARHGAP19"	"ARHGAP19"	"grey"	"grey"	0.0174161421063127	0.0383638482034535	0.0199027138134998	0.0358399884605319	0.0228200986112151	0.0101561405357048	0.0343826203374961	0.0287760179665329	0.0288395732668858
"RRP12"	"RRP12"	"turquoise"	"turquoise"	0.169025637679048	0.0768537215518918	-0.0270458091292904	-0.0324755974698013	-0.126314927283676	-0.0321953336029245	0.168382183407324	0.00311731850043654	0.0224439929505381
"PGAM1"	"PGAM1"	"grey"	"grey"	0.0333528646073719	0.0356037213973628	0.00142779531492077	0.00267973744381388	-0.00930475522902184	0.0463510233028436	0.0336814124670649	0.00338570656798479	-0.00186835137398658
"EXOSC1"	"EXOSC1"	"grey"	"grey"	0.0448942796593016	0.048481731149615	-0.00962935288777925	0.013309833259058	0.000652990965415742	0.125250172080478	0.0818396190169505	0.0246413946896502	0.0185422943354164
"ZDHHC16"	"ZDHHC16"	"grey"	"grey"	-0.00219679447215109	0.00116267612483687	0.00179966054513383	0.00177860416303234	0.0223481244025217	0.0809219877408392	0.0383155464522449	0.0276952581272	0.0264538374709191
"MMS19"	"MMS19"	"grey"	"grey"	0.072468327169927	0.101032332880716	0.00517343156249286	0.0214827405429082	-0.00946412982156372	0.142441352083321	0.174236096839934	0.0597453247429637	0.0720844852154781
"UBTD1"	"UBTD1"	"grey"	"grey"	0.052405349153535	0.0559388276951066	0.0107808115204471	0.0144699476281542	0.00575261695832332	0.0482178471672696	0.0859676708056584	0.05989014381844	0.06060005846092
"MORN4"	"MORN4"	"grey"	"grey"	0.0120097931501586	0.0077898892235391	-0.0142407359437718	0.00884183728461527	0.0123004181603644	0.141726933531497	0.0802692263071967	0.0360107922017371	0.0532934093776959
"PI4K2A"	"PI4K2A"	"grey"	"grey"	0.0743741201532105	0.0759196284792552	8.50215370981088e-05	0.00600796961916575	-0.0255823717888172	0.0688150127100396	0.0845601853756511	0.0119379476759741	0.00262926760706011
"ZFYVE27"	"ZFYVE27"	"grey"	"grey"	0.0739269454183755	0.0837603441076705	0.000412688961272901	0.0203668191116491	-0.0305133570407735	0.0715123761164603	0.0926787686625676	0.0144064056929263	0.00419358289023918
"GOLGA7B"	"GOLGA7B"	"grey"	"grey"	0.031667616966624	0.0142797786385122	0.00935354294978676	-0.0367393280867519	-0.0269974838870264	-0.0581781694191316	-0.00817516380255934	0.00929001478777263	-0.0159964977885649
"R3HCC1L"	"R3HCC1L"	"grey"	"grey"	0.100807790052635	0.15602988036428	0.0396136947060462	0.0538534137812691	0.050633160990321	0.0560057687978798	0.0518659139922569	0.0236827400921053	-0.0183800675710025
"HPS1"	"HPS1"	"grey"	"grey"	0.00965160445303641	0.00381930786675629	-0.00389379482091043	0.00683008400341599	-0.00659207721787616	0.0629079496773451	0.062661431938491	0.0198205968209054	0.0369321516820412
"CNNM1"	"CNNM1"	"grey"	"grey"	0.0447531833471515	0.0794389124420912	0.0141455565333128	0.0666319400694925	0.027375807009656	0.0771053993739924	0.111226717339831	0.0392173759349285	0.0648965056726846
"GOT1"	"GOT1"	"grey"	"grey"	0.11939871105253	0.0660873597931135	-0.0486103824184956	0.0236916312798202	-0.0717119863618446	-0.0255584754684909	0.0467096369590988	-0.015595020476622	-0.00957072851616318
"SLC25A28"	"SLC25A28"	"grey"	"grey"	0.0282121997212164	0.0353224425932053	0.0240335194544279	0.0142000147284131	0.0289931297443676	0.00211124932253536	0.00625591100296183	0.0152039030277209	0.00889500515692044
"ENTPD7"	"ENTPD7"	"grey"	"grey"	0.124840279826956	0.111879181325705	0.0165306351681743	0.00907785684653629	0.00422729067291766	-0.00807741337122476	0.0361194732321085	-0.0112957800876375	-0.0304575308854189
"CUTC"	"CUTC"	"grey"	"grey"	0.0609116816169835	0.0836148953833048	0.00499292610914608	0.0276827866345521	0.00105772963686332	0.0334024511504484	0.0710643988174417	0.0175221456117321	0.0103631642979569
"COX15"	"COX15"	"grey"	"grey"	0.033347730449652	0.0373573899667995	-0.00930203860899093	0.0211339711151598	0.000344090137173709	0.0727557307246096	0.0690952177281534	0.0210341649104307	0.0225985794891983
"DNMBP"	"DNMBP"	"grey"	"grey"	0.0464945385532866	0.0606459713293709	0.0197079875485436	0.0254062778317339	-0.00648435877292089	0.105972566697142	0.0694094610972008	0.0183006413011771	0.00979165863152646
"ERLIN1"	"ERLIN1"	"grey"	"grey"	0.0190048626101515	0.0394129274191737	0.0380556925346839	0.0341735045406649	0.0632493700183127	0.00328524257286699	-0.0277384227920264	0.00559224375164468	-0.00932521180751801
"CHUK"	"CHUK"	"grey"	"grey"	0.091792753448782	0.11849394224917	0.0102989298837313	0.0450252511091798	0.00585544844967064	0.116771724926615	0.110816161850152	0.00505121670744247	0.00184478807494936
"CWF19L1"	"CWF19L1"	"grey"	"grey"	0.129538785332235	0.114842443295273	-0.0140315519397297	0.0134566666749915	-0.0752056821888302	0.068886963509477	0.151893512792668	0.0143373369979901	0.0105723879979841
"BLOC1S2"	"BLOC1S2"	"grey"	"grey"	0.0696327245945778	0.057866028080863	-0.00726610770221481	-0.0116901572853892	-0.0454306492242193	0.0644502648439589	0.0962466778321151	0.018652476263101	0.00440305245170127
"SCD"	"SCD"	"grey"	"grey"	0.043932336512264	0.0531166438371307	-0.0235747959317947	0.0125821614777796	-0.0215300767697829	0.0134544997961028	0.0817028221242878	0.0670906052229661	0.0541007762882017
"OLMALINC"	"OLMALINC"	"grey"	"grey"	0.0392099667013291	0.0466275002300281	0.00532169552976981	0.0662193934161392	-0.0465452837105917	-0.000389486764250874	0.13096819861879	0.0514188425680235	0.0807282548083325
"SEC31B"	"SEC31B"	"grey"	"grey"	0.048636438515475	0.0443371575501276	-0.0182641452541178	-0.00274802239871571	-0.0244114199791937	0.118553573698609	0.102092328558545	0.0210632685240083	0.0299027317376166
"NDUFB8"	"NDUFB8"	"grey"	"grey"	0.0388394836120877	0.029905520423666	-0.0211601030000663	-0.00680786768733224	-0.0344349443852928	0.0770896175635715	0.0557933412054633	-0.0148630418173699	-0.00159449918528664
"HIF1AN"	"HIF1AN"	"grey"	"grey"	0.0524020858824592	0.053414838802983	0.00745401459882384	0.0317127095139922	0.0177381355520997	0.0688742288504732	0.0633964590300719	0.0259584808767522	0.0213976170149124
"SLF2"	"SLF2"	"grey"	"grey"	0.0594339684155543	0.101260259438801	0.012686496489812	0.067545562722177	0.0310258568880406	0.204302352816001	0.162771198397819	0.0561821068269062	0.0658699703399449
"BTRC"	"BTRC"	"brown"	"brown"	0.108485216616846	0.245978006162154	0.0794446976422993	0.151942975088105	0.200044516434947	0.0823269437902004	0.00752452197667833	0.0378331475508971	-0.0065143374536257
