"module"	"tf"	"color"	"odds_ratio"	"pval"	"fdr"	"Significance"	"Jaccard"	"size_intersection"
"PBX22"	"black"	"PBX2"	"black"	2.51919941170343	0.000494375284822568	0.00102445545132677	"**"	0.0043956043956044	22
"PHOX2B2"	"black"	"PHOX2B"	"black"	3.74691388891549	9.44258777956628e-09	4.2086156735214e-08	"***"	0.0047273526824978	43
"PKNOX12"	"black"	"PKNOX1"	"black"	0.890808614154733	0.689404902286237	0.711459183268937	" "	0.00191418089009411	12
"POU2F32"	"black"	"POU2F3"	"black"	3.50507252098151	2.16863957445349e-07	7.88692320556883e-07	"***"	0.00515866812568391	33
"PRDM12"	"black"	"PRDM1"	"black"	2.75583669876441	1.40444968108914e-05	3.85511810017428e-05	"***"	0.00416418798334325	35
"RFX12"	"black"	"RFX1"	"black"	1.16268368324787	0.388169286732182	0.420892860322976	" "	0.00239234449760766	9
"RFX32"	"black"	"RFX3"	"black"	0.908919039605608	0.651051373091433	0.675386620942115	" "	0.00191675794085433	7
"RUNX32"	"black"	"RUNX3"	"black"	2.67030520761299	0.000242461947138832	0.000535534012037214	"***"	0.00461990760184796	22
"SCRT12"	"black"	"SCRT1"	"black"	1.28482304290026	0.278148936664296	0.311028276981475	" "	0.00261164794985636	10
"SCRT22"	"black"	"SCRT2"	"black"	1.37766691838491	0.2054793961719	0.237195558288956	" "	0.00277287622888833	11
"SNAI22"	"black"	"SNAI2"	"black"	0.96917907628276	0.588950925900779	0.616533788068032	" "	0.00206238721319928	16
"SOX23"	"black"	"SOX2"	"black"	2.45963799474603	0.00248207393723073	0.00445236467009107	"**"	0.00451212633953751	16
"SPI12"	"black"	"SPI1"	"black"	3.08061208343095	7.44129956458871e-07	2.51942630773346e-06	"***"	0.00387660838007258	47
"SPIB2"	"black"	"SPIB"	"black"	3.13550931269771	5.73249342434624e-07	1.97983337711217e-06	"***"	0.00420757363253857	42
"SREBF1(var.2)2"	"black"	"SREBF1(var.2)"	"black"	1.16941404762168	0.349256456601277	0.38252202844493	" "	0.00240206947524021	13
"TCF32"	"black"	"TCF3"	"black"	1.01745716328692	0.521679951111307	0.55176382516801	" "	0.00214163335237007	15
"TCF42"	"black"	"TCF4"	"black"	1.09032877322587	0.420325278151731	0.451900785445781	" "	0.00226274457606815	17
"TCF72"	"black"	"TCF7"	"black"	4.03974510408004	9.16861876127461e-08	3.53705990738764e-07	"***"	0.00626450116009281	27
"TEAD12"	"black"	"TEAD1"	"black"	1.90669245861865	0.0158817827082017	0.0238146932669718	"*"	0.00356930398572278	18
"TEAD42"	"black"	"TEAD4"	"black"	2.24969689193128	0.00255808539667693	0.0045708543854395	"**"	0.0040551500405515	20
"TFAP2A2"	"black"	"TFAP2A"	"black"	1.21175825733162	0.282319735711425	0.315403253973378	" "	0.00246127117417113	17
"TFAP2C(var.2)2"	"black"	"TFAP2C(var.2)"	"black"	1.45720033060272	0.0856299661358453	0.108202337052451	" "	0.00279737290197032	23
"TWIST12"	"black"	"TWIST1"	"black"	3.13270861890444	2.20925153512837e-05	5.85991696073161e-05	"***"	0.00525234071705869	23
"USF12"	"black"	"USF1"	"black"	1.42229986894835	0.207242369948801	0.238977777032155	" "	0.00286077558804832	9
"USF22"	"black"	"USF2"	"black"	1.26191817347151	0.320856860685367	0.354212679350771	" "	0.00257152041144327	8
"YY22"	"black"	"YY2"	"black"	1.92441833492754	0.0415701312492086	0.0563364643702743	""	0.00373007799253984	11
"ZNF2632"	"black"	"ZNF263"	"black"	2.91340884173998	2.50424008849637e-06	7.79619449564231e-06	"***"	0.00394097699569242	43
"CREM2"	"black"	"CREM"	"black"	1.60469045174457	0.188022771266223	0.219335398537298	" "	0.00318979266347687	6
"Arnt3"	"pink"	"Arnt"	"pink"	2.26355991235364	0.008106467299888	0.013029732519723	"*"	0.00297796307325789	15
"Ahr::Arnt3"	"pink"	"Ahr::Arnt"	"pink"	3.25541990505822	2.61749196948952e-05	6.85440635099318e-05	"***"	0.00356612184249629	24
"Ddit3::Cebpa3"	"pink"	"Ddit3::Cebpa"	"pink"	2.08887712272722	0.0242486093793523	0.0349301715606987	"*"	0.00286123032904149	12
"Mecom3"	"pink"	"Mecom"	"pink"	1.1421791580044	0.413040767253069	0.445352718873769	" "	0.00172744721689059	9
"FOXF23"	"pink"	"FOXF2"	"pink"	1.19704858506438	0.376110978246064	0.409454636660436	" "	0.00180058519018681	8
"FOXD13"	"pink"	"FOXD1"	"pink"	1.40704627656579	0.255347438130103	0.288074387667382	" "	0.00208085612366231	7
"Foxq13"	"pink"	"Foxq1"	"pink"	1.05448896414455	0.498206201928859	0.528585708997588	" "	0.00161463939720129	9
"Foxd33"	"pink"	"Foxd3"	"pink"	2.08292475142384	0.00471137190995538	0.00794503180520308	"**"	0.00243616349363891	27
"IRF23"	"pink"	"IRF2"	"pink"	1.53394830069037	0.129059319060042	0.156232457636984	" "	0.00219418540866703	12
"MZF1(var.2)3"	"pink"	"MZF1(var.2)"	"pink"	2.11649085911383	0.0101118940354079	0.0158809956850828	"*"	0.00275616083009079	17
"MAX::MYC3"	"pink"	"MAX::MYC"	"pink"	2.61678461351583	0.0179110546886589	0.0264980600847586	"*"	0.00363141171130277	8
"PPARG3"	"pink"	"PPARG"	"pink"	0.774444353078407	0.756544949585072	0.776183644339644	" "	0.00121138703815869	4
"Pax23"	"pink"	"Pax2"	"pink"	2.31649827942747	0.105721510356203	0.130306892566257	" "	0.00330578512396694	4
"PAX63"	"pink"	"PAX6"	"pink"	0.993113127254767	0.587560946232613	0.615510571724808	" "	0.00150526843953838	3
"PBX13"	"pink"	"PBX1"	"pink"	1.10513885363744	0.484296241434716	0.515017813414538	" "	0.0016767270288397	5
"RORA3"	"pink"	"RORA"	"pink"	1.32258015735318	0.302850341663332	0.336700975977415	" "	0.0019690576652602	7
"RORA(var.2)3"	"pink"	"RORA(var.2)"	"pink"	1.67306774420296	0.131016676132746	0.158312922283909	" "	0.00241984271022384	8
"RREB13"	"pink"	"RREB1"	"pink"	4.40562226938198	3.79105510664184e-08	1.55284947676311e-07	"***"	0.00340574374079529	37
"RXRA::VDR3"	"pink"	"RXRA::VDR"	"pink"	1.5877042504018	0.198695676657429	0.230434473045382	" "	0.00232738557020946	6
"SOX93"	"pink"	"SOX9"	"pink"	0.85034910989544	0.693093742630369	0.7151423679146	" "	0.00131752305665349	4
"Sox173"	"pink"	"Sox17"	"pink"	1.63759288389141	0.14186103009597	0.16986890602182	" "	0.00237388724035608	8
"SRY3"	"pink"	"SRY"	"pink"	1.17088097671786	0.397374903855886	0.429859239842655	" "	0.00176639434753809	8
"Sox53"	"pink"	"Sox5"	"pink"	1.51489963584342	0.127898931475161	0.154953476054357	" "	0.00215910978242817	13
"TAL1::TCF33"	"pink"	"TAL1::TCF3"	"pink"	1.77571701487452	0.104189242702602	0.128661792036516	" "	0.00255264837268666	8
"Hand1::Tcf33"	"pink"	"Hand1::Tcf3"	"pink"	1.89764725123784	0.0574999275245122	0.0755358942254653	""	0.00267308206361935	10
"REL3"	"pink"	"REL"	"pink"	2.16157320338676	0.0237494724780543	0.034260781181781	"*"	0.00297538544766027	11
"RELA3"	"pink"	"RELA"	"pink"	1.44274088351663	0.204362127839614	0.235976010556863	" "	0.00211267605633803	9
"TBP3"	"pink"	"TBP"	"pink"	1.30171852585633	0.333901574935303	0.367119491380599	" "	0.00194426441996111	6
"HLTF3"	"pink"	"HLTF"	"pink"	0.654539447148883	0.833115739096256	0.847891325192097	" "	0.00102880658436214	3
"Spz13"	"pink"	"Spz1"	"pink"	1.98965736053795	0.0280050671504669	0.0397276540893717	"*"	0.0027185278126307	13
"NR1H2::RXRA3"	"pink"	"NR1H2::RXRA"	"pink"	1.78702049783845	0.0769447770454131	0.0982259742047113	""	0.00253485424588086	10
"Znf4233"	"pink"	"Znf423"	"pink"	4.01199056274637	6.87662918940084e-06	1.97877160088449e-05	"***"	0.00462737457379445	19
"NFIC::TLX13"	"pink"	"NFIC::TLX1"	"pink"	3.61950546042733	1.32149076301649e-05	3.65104745535617e-05	"***"	0.00409436537336713	21
"Nobox3"	"pink"	"Nobox"	"pink"	1.5715037506233	0.231353187539891	0.26344180642643	" "	0.00231053604436229	5
"ZNF354C3"	"pink"	"ZNF354C"	"pink"	3.20579367622065	1.1696567569987e-05	3.25735488836595e-05	"***"	0.00299292581171776	33
"Lhx33"	"pink"	"Lhx3"	"pink"	1.44206956447738	0.160693625009768	0.189904862189761	" "	0.00207303460373146	13
"CTCF3"	"pink"	"CTCF"	"pink"	4.46251630808779	8.75094443933984e-08	3.38687655084177e-07	"***"	0.00436187399030695	27
"Pou5f1::Sox23"	"pink"	"Pou5f1::Sox2"	"pink"	1.51164887089633	0.121539803055572	0.148060735790091	" "	0.00214296647788152	14
"EWSR1-FLI13"	"pink"	"EWSR1-FLI1"	"pink"	3.78883923629019	7.16267885991485e-07	2.43849785715755e-06	"***"	0.00307155902374232	37
"REST3"	"pink"	"REST"	"pink"	2.93768381715664	0.000233465609769905	0.000517579033843535	"***"	0.00348675034867503	20
"RUNX13"	"pink"	"RUNX1"	"pink"	2.44993315855887	0.00286054758716932	0.00504931913641718	"**"	0.00311412346583623	17
"Pparg::Rxra3"	"pink"	"Pparg::Rxra"	"pink"	3.37656033791996	8.7752868668361e-06	2.49148011518924e-05	"***"	0.00348522008519427	27
"Arid3a3"	"pink"	"Arid3a"	"pink"	2.11709539452786	0.00355357925387861	0.00614895940479779	"**"	0.00234439990924904	31
"NFATC23"	"pink"	"NFATC2"	"pink"	1.87273945909782	0.0198765208594254	0.0291528819093268	"*"	0.0024265954865324	20
"INSM13"	"pink"	"INSM1"	"pink"	3.23369135985932	3.55585599992337e-05	9.10066043935523e-05	"***"	0.0036055808120395	23
"RARA::RXRA3"	"pink"	"RARA::RXRA"	"pink"	1.9829116109764	0.0286135354771092	0.0404945647918871	"*"	0.00271059216013344	13
"NR4A23"	"pink"	"NR4A2"	"pink"	1.89214682283669	0.0502804814632042	0.0668316065417377	""	0.00264613904257878	11
"PLAG13"	"pink"	"PLAG1"	"pink"	4.12211615777221	1.49326310325688e-07	5.54216057228673e-07	"***"	0.00367183017785427	32
"Nr2e33"	"pink"	"Nr2e3"	"pink"	1.03407082664389	0.53967470077949	0.569444592335926	" "	0.00157927984838913	5
"ARNT::HIF1A3"	"pink"	"ARNT::HIF1A"	"pink"	0.487627294970868	0.871270842646152	0.884009586690282	" "	0.000741839762611276	1
"Zfx3"	"pink"	"Zfx"	"pink"	4.30030937792977	6.18407722642951e-08	2.45226397922467e-07	"***"	0.00334871934111684	37
"Crx3"	"pink"	"Crx"	"pink"	1.64700165029241	0.124007714193012	0.150790146353687	" "	0.00237341772151899	9
"DUX43"	"pink"	"DUX4"	"pink"	1.30446246856681	0.298415200988972	0.331955623392765	" "	0.00194080543425522	8
"FOS3"	"pink"	"FOS"	"pink"	1.37408442023747	0.272979619231355	0.306114687631102	" "	0.0020372526193248	7
"FOSL23"	"pink"	"FOSL2"	"pink"	1.05935681363302	0.519479913659215	0.549788282446923	" "	0.00161394448030988	5
"FOXH13"	"pink"	"FOXH1"	"pink"	1.57254579226191	0.148839888045533	0.177194584451574	" "	0.00227848101265823	9
"Foxo13"	"pink"	"Foxo1"	"pink"	1.89260736072229	0.0298602986256715	0.0420794007551376	"*"	0.00256060088767497	15
"Gfi1b3"	"pink"	"Gfi1b"	"pink"	2.28679040647647	0.00261934172421238	0.00467191614169141	"**"	0.00277217741935484	22
"JUN3"	"pink"	"JUN"	"pink"	1.27025835518519	0.321501699287749	0.35485891277035	" "	0.00189618392984119	8
"JUN(var.2)3"	"pink"	"JUN(var.2)"	"pink"	0.869443335870959	0.68233425711859	0.705056674160433	" "	0.00135281385281385	5
"JUND(var.2)3"	"pink"	"JUND(var.2)"	"pink"	1.9320382250517	0.0449580882755118	0.060484641755693	""	0.00269475747182754	11
"Klf14"	"pink"	"Klf1"	"pink"	3.28235391623801	1.03645695078579e-05	2.9204792645371e-05	"***"	0.00328723645431875	29
"Nr1h3::Rxra3"	"pink"	"Nr1h3::Rxra"	"pink"	5.74735379882262	1.75878259412834e-10	9.70991167600181e-10	"***"	0.00476687025175034	32
"MEF2C3"	"pink"	"MEF2C"	"pink"	2.61406680036082	0.000254081846441466	0.000558306502048111	"***"	0.00265142099594001	32
"MAF::NFE23"	"pink"	"MAF::NFE2"	"pink"	2.32845875971141	0.0097033744445841	0.0153038421472722	"*"	0.00311601150527325	13
"Nkx2-5(var.2)3"	"pink"	"Nkx2-5(var.2)"	"pink"	0.801208670840147	0.754052688164023	0.773759704773536	" "	0.00126689189189189	6
"NR2C23"	"pink"	"NR2C2"	"pink"	2.90538411268342	0.000121367555234551	0.00028194689359276	"***"	0.0032551200325512	24
"Nr5a23"	"pink"	"Nr5a2"	"pink"	1.85190940302913	0.0345185011545463	0.0478084044767539	"*"	0.00251466890192791	15
"NRF13"	"pink"	"NRF1"	"pink"	2.87546227280086	0.000374639539060094	0.000793416880450901	"***"	0.00347349177330896	19
"POU2F23"	"pink"	"POU2F2"	"pink"	0.840252972089683	0.735350832347716	0.755868716405644	" "	0.00133848899464604	9
"SMAD2::SMAD3::SMAD43"	"pink"	"SMAD2::SMAD3::SMAD4"	"pink"	2.52533880739645	0.000901911151165406	0.00177530036004389	"**"	0.00299727520435967	22
"Sox33"	"pink"	"Sox3"	"pink"	2.23269320969256	0.00334513707335637	0.00582713895323726	"**"	0.00272108843537415	22
"Sox63"	"pink"	"Sox6"	"pink"	2.40929118767789	0.00278234835999081	0.00492877857299649	"**"	0.00303438975050573	18
"STAT1::STAT23"	"pink"	"STAT1::STAT2"	"pink"	1.5396655925782	0.0759596434644124	0.0970514134437194	""	0.00206553375269928	22
"Stat43"	"pink"	"Stat4"	"pink"	1.61375974912676	0.0864308362552635	0.109098822075172	" "	0.0022609819121447	14
"Stat5a::Stat5b3"	"pink"	"Stat5a::Stat5b"	"pink"	1.02761148790304	0.526261737465984	0.556275247820934	" "	0.00158005617977528	9
"Stat63"	"pink"	"Stat6"	"pink"	0.703305589097478	0.844248609604667	0.85848964084523	" "	0.0011333585190782	6
"Tcf123"	"pink"	"Tcf12"	"pink"	1.78035553334269	0.0405413072643112	0.0551140140668358	""	0.00241436547457371	16
"TCF7L23"	"pink"	"TCF7L2"	"pink"	1.63440542284563	0.0953469133662724	0.11914371418968	" "	0.00231526143160332	12
"ZBTB333"	"pink"	"ZBTB33"	"pink"	0.651100650145365	0.811097314398753	0.827175114889227	" "	0.00100502512562814	2
"ELK43"	"pink"	"ELK4"	"pink"	1.023294816112	0.537752865700263	0.567517082670056	" "	0.0015712682379349	7
"ESR23"	"pink"	"ESR2"	"pink"	1.44647772779824	0.189233974043264	0.220618940631021	" "	0.00210837022981235	10
"IRF13"	"pink"	"IRF1"	"pink"	2.68531558381686	0.000191313186256578	0.000429070686050079	"***"	0.00251818690542809	36
"Nfe2l23"	"pink"	"Nfe2l2"	"pink"	2.08603445624665	0.0244538765801151	0.0352003703401174	"*"	0.00285782329125982	12
"STAT13"	"pink"	"STAT1"	"pink"	1.42855662567099	0.186727721642589	0.218037770057322	" "	0.00207664715876911	11
"STAT33"	"pink"	"STAT3"	"pink"	2.22915270868777	0.00490584937399766	0.00822649875358753	"**"	0.00281398104265403	19
"GATA1::TAL13"	"pink"	"GATA1::TAL1"	"pink"	0.593310902321018	0.876243777028279	0.888602015514829	" "	0.000941619585687382	3
"YY13"	"pink"	"YY1"	"pink"	2.28046793718158	0.00461191805303085	0.00779052559877955	"**"	0.00289948453608247	18
"Bach1::Mafk3"	"pink"	"Bach1::Mafk"	"pink"	3.47016942198649	0.000120480182609598	0.000280103517652544	"***"	0.00426552919221541	16
"FOXP23"	"pink"	"FOXP2"	"pink"	2.18963240893345	0.00763911047777394	0.0123550708215054	"*"	0.00283475070868768	17
"SREBF13"	"pink"	"SREBF1"	"pink"	2.87167784405875	0.000622903336534239	0.00126617408461728	"**"	0.00356543624161074	17
"SREBF23"	"pink"	"SREBF2"	"pink"	2.67655272126318	0.00157710659827623	0.00295144941314284	"**"	0.00339919269173571	16
"THAP14"	"pink"	"THAP1"	"pink"	3.36790270122396	8.35692420495627e-05	0.000199816200541583	"***"	0.00403496973772697	18
"KLF53"	"pink"	"KLF5"	"pink"	4.22624785959774	1.12579770642463e-07	4.26317304057244e-07	"***"	0.00313454428548465	39
"Arid3b3"	"pink"	"Arid3b"	"pink"	1.80544261348922	0.040729857544338	0.0553073469453036	""	0.00246224556795798	15
"Arid5a3"	"pink"	"Arid5a"	"pink"	1.20630199576761	0.357742866000974	0.390955763467096	" "	0.00180977277297406	9
"Arntl3"	"pink"	"Arntl"	"pink"	1.2692456826975	0.398826405984418	0.431038752429375	" "	0.00189753320683112	4
"Atf13"	"pink"	"Atf1"	"pink"	0.918402292140176	0.666584830187897	0.689937264405371	" "	0.0013262599469496	1
"NFAT53"	"pink"	"NFAT5"	"pink"	2.13287800317193	0.00829173358707475	0.0133060139950691	"*"	0.00274473924977127	18
"Bhlha153"	"pink"	"Bhlha15"	"pink"	2.08339337419129	0.0662043189433865	0.0858369271027875	""	0.00296861747243427	7
"Creb3l23"	"pink"	"Creb3l2"	"pink"	3.09864750707509	0.00732209371769739	0.011887447036784	"*"	0.00424178154825027	8
"DMRT33"	"pink"	"DMRT3"	"pink"	0.392035421735233	0.959896287200795	0.965558914885277	" "	0.000633111744222855	2
"Dux3"	"pink"	"Dux"	"pink"	1.2701068811777	0.353462307151009	0.386419316555637	" "	0.00190174326465927	6
"FOXG13"	"pink"	"FOXG1"	"pink"	1.56889856967115	0.137106114814037	0.164903122372063	" "	0.00226193168966297	10
"Foxj23"	"pink"	"Foxj2"	"pink"	1.56889856967115	0.137106114814037	0.164903122372063	" "	0.00226193168966297	10
"Gmeb13"	"pink"	"Gmeb1"	"pink"	0	1	1	" "	0	0
"LBX13"	"pink"	"LBX1"	"pink"	2.01892658076415	0.0419491410723132	0.0567692684624865	""	0.00282406099971759	10
"LIN543"	"pink"	"LIN54"	"pink"	1.26910514989738	0.271128472845242	0.304210326365934	" "	0.00186835297499281	13
"mix-a3"	"pink"	"mix-a"	"pink"	0.98757008689724	0.574810575458347	0.603212504718729	" "	0.00152014187990879	6
"Mlxip3"	"pink"	"Mlxip"	"pink"	3.87423712427875	0.0011614370035269	0.00223163426820623	"**"	0.0051605504587156	9
"NFATC13"	"pink"	"NFATC1"	"pink"	1.24149009267736	0.309759342441449	0.343486390875245	" "	0.00184594730659507	11
"NFATC33"	"pink"	"NFATC3"	"pink"	1.44808850209024	0.166672867467538	0.196542911093908	" "	0.00209059233449477	12
"Npas23"	"pink"	"Npas2"	"pink"	2.87813505757848	0.00750213271333258	0.0121532920828363	"*"	0.00392670157068063	9
"POU6F13"	"pink"	"POU6F1"	"pink"	1.46067724786245	0.275762067554308	0.308770735302835	" "	0.00216076058772688	5
"Rhox113"	"pink"	"Rhox11"	"pink"	0.247529036088955	0.981107852101847	0.985566682602898	" "	0.000397456279809221	1
"SHOX3"	"pink"	"SHOX"	"pink"	2.16818692761432	0.0444574603811667	0.0599056499333491	""	0.00305810397553517	8
"Six33"	"pink"	"Six3"	"pink"	1.24244936831194	0.371428116074245	0.404784364039681	" "	0.00186451211932878	6
"Twist23"	"pink"	"Twist2"	"pink"	0.484745348341607	0.914493251949399	0.92440645793259	" "	0.000767165324127349	2
"ALX33"	"pink"	"ALX3"	"pink"	1.65294307685534	0.137060417633303	0.164903122372063	" "	0.00239377618192699	8
"Ar3"	"pink"	"Ar"	"pink"	2.11801419503347	0.0786817160768517	0.100271723584593	" "	0.00303030303030303	6
"BARHL23"	"pink"	"BARHL2"	"pink"	1.77056543523606	0.204330231472796	0.235976010556863	" "	0.00257898130238556	4
"BHLHE413"	"pink"	"BHLHE41"	"pink"	0.427590953919775	0.902884537383889	0.91391026443471	" "	0.000657030223390276	1
"CENPB3"	"pink"	"CENPB"	"pink"	1.7315732967261	0.261333147701453	0.294270985940051	" "	0.00251466890192791	3
"CREB33"	"pink"	"CREB3"	"pink"	1.38326635732762	0.378922170767866	0.411838920987548	" "	0.00204359673024523	3
"DBP3"	"pink"	"DBP"	"pink"	0.946531637179599	0.628163959566978	0.653570870065503	" "	0.0014194464158978	2
"ELF43"	"pink"	"ELF4"	"pink"	1.73934667719864	0.0989220471093035	0.123018707469957	" "	0.00249100470523111	9
"ELF53"	"pink"	"ELF5"	"pink"	0.87662158481789	0.680604323978202	0.703593730383148	" "	0.00136955033097466	6
"EN13"	"pink"	"EN1"	"pink"	1.29791352979868	0.416649007947941	0.44875677304337	" "	0.00192678227360308	3
"EN23"	"pink"	"EN2"	"pink"	1.30517050507349	0.413282112618193	0.445451986293187	" "	0.00193673337637185	3
"Esrrg3"	"pink"	"Esrrg"	"pink"	2.23485028066964	0.012945823907628	0.019830769271233	"*"	0.00300647548566142	13
"ESX13"	"pink"	"ESX1"	"pink"	1.40162158702456	0.302980620340941	0.336783077331856	" "	0.00208073241781107	5
"ETV63"	"pink"	"ETV6"	"pink"	2.76734176514051	0.00150295776580407	0.00281975854961291	"**"	0.00354274917335853	15
"FLI13"	"pink"	"FLI1"	"pink"	1.25168671363248	0.384808782783204	0.417718025477395	" "	0.00187687687687688	5
"FOXI13"	"pink"	"FOXI1"	"pink"	1.68546926809424	0.100671435584543	0.124674647762721	" "	0.00240789790512882	10
"FOXL13"	"pink"	"FOXL1"	"pink"	1.68546926809424	0.100671435584543	0.124674647762721	" "	0.00240789790512882	10
"FOXO33"	"pink"	"FOXO3"	"pink"	1.40704627656579	0.255347438130103	0.288074387667382	" "	0.00208085612366231	7
"GCM13"	"pink"	"GCM1"	"pink"	2.44287620787361	0.0465040815755622	0.0623677210883045	""	0.00345622119815668	6
"GRHL13"	"pink"	"GRHL1"	"pink"	2.45167534460855	0.0334895797652088	0.046577910053313	"*"	0.0034465780403742	7
"GSC4"	"pink"	"GSC"	"pink"	2.42311511052914	0.0352482439872929	0.0487060708766298	"*"	0.00340964442279591	7
"HEY23"	"pink"	"HEY2"	"pink"	3.07985486070787	0.00499867556635963	0.00837509707468677	"**"	0.00417827298050139	9
"HINFP3"	"pink"	"HINFP"	"pink"	1.2537578500311	0.383545021486569	0.416484113579302	" "	0.0018796992481203	5
"HNF1A3"	"pink"	"HNF1A"	"pink"	1.85677504950418	0.033925205621377	0.0470959821233724	"*"	0.00252016129032258	15
"HNF1B3"	"pink"	"HNF1B"	"pink"	1.58254882612112	0.145235237241977	0.173419994611161	" "	0.00229124236252546	9
"HOXC113"	"pink"	"HOXC11"	"pink"	1.7485886990915	0.210175139126851	0.2419142199246	" "	0.00254939451880178	4
"HSF13"	"pink"	"HSF1"	"pink"	1.5360374648238	0.178204781281207	0.208821153482475	" "	0.00224215246636771	8
"IRF83"	"pink"	"IRF8"	"pink"	2.01764679558005	0.0420882321366476	0.056944586123671	""	0.00282246683601468	10
"IRF93"	"pink"	"IRF9"	"pink"	2.92352675480889	0.000312005372338587	0.000671492269064799	"***"	0.00352243233222099	19
"ISX3"	"pink"	"ISX"	"pink"	2.1107976540846	0.0628329905638839	0.0818035095299431	""	0.00300429184549356	7
"JDP23"	"pink"	"JDP2"	"pink"	0.92164927983549	0.6347868517144	0.659771496174075	" "	0.00141693234148069	4
"JDP2(var.2)3"	"pink"	"JDP2(var.2)"	"pink"	1.29394917741048	0.385578670189292	0.418235824007578	" "	0.00193143408981169	4
"KLF133"	"pink"	"KLF13"	"pink"	2.64655731603815	0.00493352655936859	0.00826826355133719	"**"	0.00352733686067019	12
"LHX63"	"pink"	"LHX6"	"pink"	0.650035305144288	0.811793381382272	0.827743533246096	" "	0.00100351229302559	2
"MEF2B3"	"pink"	"MEF2B"	"pink"	1.75124589959312	0.0315106032873068	0.0441444320231565	"*"	0.00228558989986939	21
"MEOX13"	"pink"	"MEOX1"	"pink"	0.555289122282121	0.872630481014373	0.88523860457144	" "	0.000868432479374729	2
"MIXL13"	"pink"	"MIXL1"	"pink"	1.57736881407345	0.180578557053	0.211436693838004	" "	0.00230566534914361	7
"MLX3"	"pink"	"MLX"	"pink"	2.36271215775619	0.0720430003573832	0.0926023317107178	""	0.00336473755047106	5
"MLXIPL3"	"pink"	"MLXIPL"	"pink"	1.51577508810478	0.327906023668639	0.36105962163366	" "	0.0022238695329874	3
"MSC3"	"pink"	"MSC"	"pink"	1.207769019181	0.380369432421916	0.413336630133648	" "	0.00181676615624189	7
"MSX13"	"pink"	"MSX1"	"pink"	3.10655635635414	0.00474249903366165	0.0079884939974295	"**"	0.0042115114646701	9
"MYF63"	"pink"	"MYF6"	"pink"	1.08812310910588	0.497132299860635	0.52763392594136	" "	0.00165343915343915	5
"NEUROD23"	"pink"	"NEUROD2"	"pink"	2.80530426781952	0.0405827783119716	0.0551482612248183	""	0.00394321766561514	5
"NEUROG23"	"pink"	"NEUROG2"	"pink"	3.38369741648847	0.0044778353659661	0.0075835913100654	"**"	0.00460034502587694	8
"NFIA3"	"pink"	"NFIA"	"pink"	2.15914280053843	0.0292865812745881	0.0413588066840374	"*"	0.00299850074962519	10
"NFIX3"	"pink"	"NFIX"	"pink"	1.7941651516606	0.100006568398948	0.124057202287449	" "	0.00257648953301127	8
"NHLH13"	"pink"	"NHLH1"	"pink"	1.4293081699441	0.197906340756707	0.229608289587097	" "	0.00208681135225376	10
"NKX2-33"	"pink"	"NKX2-3"	"pink"	1.32844860769913	0.318150543234214	0.351355004075091	" "	0.00198019801980198	6
"NKX2-83"	"pink"	"NKX2-8"	"pink"	3.30834145061185	0.000407913738998277	0.00085809982176303	"***"	0.00420294205944161	14
"NKX6-13"	"pink"	"NKX6-1"	"pink"	0.644015325057217	0.840730738579081	0.855096652633908	" "	0.00101385603244339	3
"NKX6-23"	"pink"	"NKX6-2"	"pink"	1.86185891314216	0.0860885056691434	0.108712696113722	" "	0.00266400266400266	8
"Nr2e13"	"pink"	"Nr2e1"	"pink"	1.51210317012175	0.147791519673113	0.176122162421952	" "	0.00217951258173172	11
"Nr2f63"	"pink"	"Nr2f6"	"pink"	1.86053382227492	0.0480560170430798	0.0641244369964308	""	0.00258732212160414	12
"OLIG23"	"pink"	"OLIG2"	"pink"	1.64503518764466	0.240438565789449	0.272594483402628	" "	0.00240963855421687	4
"PAX43"	"pink"	"PAX4"	"pink"	0.394908217452491	0.919581020028271	0.928448575119052	" "	0.000610500610500611	1
"PAX73"	"pink"	"PAX7"	"pink"	1.25113564735542	0.408828251790789	0.441209223632446	" "	0.00187265917602996	4
"POU4F23"	"pink"	"POU4F2"	"pink"	1.76569540177659	0.0469176558222078	0.0628235517044954	""	0.0024174053182917	15
"Rxra3"	"pink"	"Rxra"	"pink"	1.26991401862816	0.321741839767951	0.355058302465815	" "	0.0018957345971564	8
"SP43"	"pink"	"SP4"	"pink"	4.18668161777594	1.02719910862635e-07	3.92717762990523e-07	"***"	0.003629963700363	33
"SPDEF3"	"pink"	"SPDEF"	"pink"	0.710614023814633	0.772240027556984	0.79065508396982	" "	0.00108932461873638	2
"SPIC3"	"pink"	"SPIC"	"pink"	1.8663344259852	0.0266019228997859	0.037917429153552	"*"	0.00248719824433065	17
"SRF3"	"pink"	"SRF"	"pink"	1.07798464639478	0.533991905510043	0.564146520106911	" "	0.00162337662337662	3
"TBXT3"	"pink"	"TBXT"	"pink"	0.413744513554561	0.91002427638988	0.920200759317994	" "	0.000637348629700446	1
"TBX24"	"pink"	"TBX2"	"pink"	1.32682146654295	0.284132549501794	0.317250337778617	" "	0.00196995813838956	8
"TBX203"	"pink"	"TBX20"	"pink"	1.90205628566588	0.048892680517431	0.065117499961622	""	0.00265828902851619	11
"TBX213"	"pink"	"TBX21"	"pink"	1.14642155212262	0.428275985029321	0.459703431412768	" "	0.00173525037183937	7
